"gene" "time0" "time1" "time2" "time3" "time4" "time5" "time6" "time7"
"37" "ENSG00000074800" 738.336358518901 642.564938283638 605.025082057299 663.068380145512 607.276955029046 636.766050373209 956.175904508891 600.737896392586
"38" "ENSG00000171612" 64.6821702726543 58.2918995805418 66.2104027521567 54.641160855217 44.9743432797067 46.6787434356536 48.8671087703076 58.298277534289
"39" "ENSG00000171603" 59.8851449256071 64.3230088290563 59.9613620975742 65.9322331049437 78.9884425002619 61.375476218529 63.622168855484 69.6601844477659
"40" "ENSG00000178585" 42.7219916769468 46.4784905253637 49.1560210052448 54.5372875148644 24.9620722255993 45.83089315324 40.190223893012 33.3063662446685
"41" "ENSG00000162441" 48.587215012992 52.1295634759968 51.7501792124614 60.6805897286383 52.6163579056158 51.4883131300718 50.3150181297812 43.244844115355
"42" "ENSG00000130939" 32.1221647482518 31.1660431510204 32.2482104128893 26.1760653632363 36.2493809910408 29.055982248654 30.1281711546363 32.8942069807361
"43" "ENSG00000054523" 26.9422463162971 27.6177882333367 28.0091805835074 17.0234679174569 20.3765128517152 20.118995469215 20.1201074424462 26.340265092187
"44" "ENSG00000142657" 77.5729872037509 67.8743789680342 83.965165885849 88.7460581018183 74.4058193497302 61.626806956002 85.6712625711594 83.6365789337874
"45" "ENSG00000175279" 60.4639059573711 57.1611377778049 64.6525129947936 82.0271001093748 59.7532204492962 76.2092249510608 63.8153370816097 54.6428852860961
"46" "ENSG00000160049" 44.548943255696 43.1305089789834 58.1783413144954 47.3060946086824 52.788773472295 41.0900427567098 52.1141768856562 49.0557643769702
"47" "ENSG00000120948" 47.0318842089118 44.7223357048398 47.3087648547713 55.8643147424717 33.8285711464621 40.1700510827468 45.3748821560451 47.441338737538
"48" "ENSG00000116649" 775.479665346337 780.583379165859 803.877925782469 849.75634926503 812.83768180062 813.865632971624 796.371708970231 748.479062195331
"49" "ENSG00000198793" 18.1680034337313 20.8393013790439 23.6035698468987 16.769945496265 27.1566321485943 19.2648093440161 22.4984165507724 26.1715456573883
"50" "ENSG00000116670" 110.84713299248 104.058016551742 121.504649488871 112.591943833818 125.120829936522 114.51784359457 133.471927252257 111.969120370697
"51" "ENSG00000177674" 56.236120414698 61.0681026651587 51.2163093762838 60.6018891034473 46.6684827833743 53.4356239872026 58.2695284659615 49.7841522681426
"52" "ENSG00000116685" 35.9344955791363 34.5232849528769 30.9319187168926 37.7896209346953 39.3893540666508 41.5562584356392 38.8285945692716 39.2053000768838
"53" "ENSG00000083444" 36.7720739630681 39.5333037698074 37.6341269478479 34.2162438306993 31.631329843046 25.8487843478433 35.4443048085211 31.6322844285075
"54" "ENSG00000116688" 17.5923687337802 25.1100809777482 19.1919175760179 23.7029194035958 25.4437501120904 17.8606561720368 16.2499074285362 23.7363864083744
"55" "ENSG00000116691" 24.9597024522036 27.2103040510675 15.8896317041385 20.6328961944627 24.0253147428205 22.0244422148457 21.1778321217043 23.7300093620202
"56" "ENSG00000142634" 94.9621611206839 83.2631825001292 88.2792835209541 83.6905228346113 89.4248344583557 95.2996942297413 91.0821869054667 84.3363682507894
"57" "ENSG00000116786" 22.5648245961583 26.8621356874456 20.6051610114477 21.3238109026763 24.9849748018195 24.1256603118207 21.6628314323423 27.5798031828202
"58" "ENSG00000065526" 32.2914256965286 33.7925805695632 26.9982935983715 37.8359173281066 26.4946908785847 31.2713328079418 27.9883410098379 31.2258816415263
"59" "ENSG00000173641" 80.0859779420686 78.9481741727645 64.1127257083739 80.7389382229071 60.5630477651932 68.2307992630349 65.4522403559299 66.5718366013696
"60" "ENSG00000142627" 43.3655504267679 51.5991186545432 36.7399747619929 39.4784702858007 40.5361995235114 48.3163332879923 43.4074129287575 41.2347044881485
"61" "ENSG00000055070" 110.032798008009 115.864323092196 108.25142461036 103.182200980511 119.361156164277 119.672569560291 101.770615227226 108.212876998803
"62" "ENSG00000117118" 131.677815034978 120.801353576582 135.40868029211 115.388345311235 121.836735789787 129.953111775405 127.90599004868 106.42832954435
"63" "ENSG00000179051" 29.2219331840339 31.9549910351949 25.2613927975077 34.8003746550679 31.9094976509729 31.8724912357707 34.0687509963838 36.5778506328479
"64" "ENSG00000127481" 31.9037771991848 43.0561222545341 33.6864972935356 36.8107148761906 28.4136056199782 38.9604881253739 32.2642429804624 34.044103199233
"65" "ENSG00000053372" 52.0922855117469 37.5472043463205 36.9792835100918 49.5847001642069 46.3476584683039 53.2733794266118 50.7155693847873 45.1114099129177
"66" "ENSG00000053371" 62.8958187412343 62.2332739228782 58.0973129118751 68.5653368162755 66.0945759521391 74.5666758181607 78.5409335148057 57.6367454070405
"67" "ENSG00000077549" 129.124505103984 106.067372401008 119.775232715406 141.642555729995 118.481816276244 130.238179265073 156.101124288641 111.822244436529
"68" "ENSG00000173436" 540.625511659944 517.580513531404 577.986218844081 663.574730798133 608.467760018901 630.061180136487 618.850885405822 530.229462982301
"69" "ENSG00000158747" 80.8056594445923 92.1410501819848 68.2952923290292 85.0103074032365 82.1990797558297 71.1186345054834 73.5133806654036 68.6213356302042
"70" "ENSG00000162545" 121.660281308071 133.050267867064 117.726512844461 123.290212123099 124.77680095486 134.893590933128 91.0317861364466 103.830385443546
"71" "ENSG00000158825" 306.776561747401 262.631813835005 324.13304678958 282.02800123772 300.754113185047 268.590680105318 298.014976982244 252.542968160266
"72" "ENSG00000158828" 24.5802131691593 25.9686830933939 24.3800989211607 19.1220532690093 25.0764140171405 20.6838124902612 24.5177784745407 26.9044873789694
"73" "ENSG00000244038" 34.8502882191337 22.9883660815884 31.0038065151221 31.526212407078 29.0416642905663 29.7355619959564 35.0973275436219 32.2303331693118
"74" "ENSG00000127483" 83.5593502080252 101.051217872132 105.255294214121 90.0510496080738 91.0253069585099 107.09349532952 102.365801974636 121.074256602038
"75" "ENSG00000075151" 51.0907523623958 55.0696001349582 41.9677427577644 39.3432967329441 49.2856007202883 57.1607183370507 44.7548004179415 53.0179088212425
"76" "ENSG00000117298" 33.1498518522937 36.8332465433674 36.3988295669413 45.0740667145403 34.6037334506266 29.2119288077649 36.7911803552882 37.4174833553387
"77" "ENSG00000162551" 147.51897548657 148.442703530651 121.928275225318 145.75795232641 149.494344647043 144.451288945759 160.68046715282 140.568387046484
"78" "ENSG00000090686" 37.4784555741961 40.057956329744 39.5422702902822 47.873231933555 44.6119947323058 30.4104298213642 47.7625822172833 38.6997890991802
"79" "ENSG00000070831" 183.002259380767 212.162263035828 213.678080117684 193.133142658325 150.45232345527 175.616498360452 146.535255497007 178.351594249438
"80" "ENSG00000004487" 29.2535157762878 26.5195856256564 23.9949560802516 21.3022014582876 21.335695022217 26.1203673149616 29.398351411815 23.6892727359822
"81" "ENSG00000169641" 49.5003065740342 55.3260243220928 51.3199870643191 52.2547159309737 49.8225634352708 48.0591524694659 48.7218824496942 53.3450831776342
"82" "ENSG00000125944" 144.62879839232 130.951842052092 130.154516976184 139.100933872031 131.895541531583 137.924346336842 142.36448163395 146.387984247207
"83" "ENSG00000204219" 25.0038999063986 30.8434204291625 24.6009820895037 31.1071141176639 27.3254655691616 35.8111314981152 44.0336062351953 23.6418642411685
"84" "ENSG00000117318" 249.440192540245 240.082196209293 263.026749385133 261.857568873811 259.718193143567 212.945366541909 273.108622452516 201.955455188207
"85" "ENSG00000142676" 2562.13688071023 2659.37214048125 2824.90327018336 2663.78150070999 2611.40995324883 2692.32848974248 2197.46681325541 2845.62774605814
"86" "ENSG00000011007" 45.1974721787786 36.3442130850698 40.9873868561186 44.8182232363877 36.2169930633527 40.59228730583 44.1886282490137 38.5254422995971
"87" "ENSG00000057757" 31.9811605100632 27.1558580734115 37.4130391348999 29.7833303453502 33.3035143013098 25.3859745210152 36.5827386217665 29.9669800901803
"88" "ENSG00000011009" 38.8064783426277 40.6510870538848 43.016491582922 44.2563611033498 43.981582012405 49.9905851448244 49.9734979409945 38.9651463728604
"89" "ENSG00000117308" 41.4919232389425 38.9783282513029 38.2338302662417 33.8804859607487 35.7344918922644 31.4953165051065 44.4091260591757 29.8183579806159
"90" "ENSG00000189266" 46.8580431255681 55.6058763538927 54.1554731459632 49.4096631306029 50.2093640596378 56.430777274992 59.1374549062091 50.5141237975732
"91" "ENSG00000188529" 111.228632897863 132.471099848042 115.394102560255 123.696288877848 117.949792256577 136.82278264339 134.732097964167 118.700551414562
"92" "ENSG00000133226" 141.060102863632 151.396732864263 163.792655394382 157.98063105608 153.081308783186 159.732635199522 167.601928016588 144.529498656136
"93" "ENSG00000169504" 43.5851467806854 46.6968826109177 55.7298140985546 55.335667234713 38.1221997254941 43.7838965486004 44.9113463541976 47.0927398823874
"94" "ENSG00000117614" 59.8335628156191 52.5521804833707 51.4445862480244 64.5871219840414 61.1903465983899 66.8362652495098 76.3087525279736 64.644692183312
"95" "ENSG00000183726" 78.2612569405649 70.0428787130239 66.9818461786989 71.4239241801964 67.3768484608899 58.3659114138606 76.9994598237658 71.569492372808
"96" "ENSG00000117640" 19.6131323580456 20.2924821119393 13.8662903503458 19.7605439236981 22.3702248346903 21.9897468602524 27.9597469526285 23.1169765875588
"97" "ENSG00000117632" 107.094741908592 115.512381974907 118.158943567843 127.832704526896 122.414324269303 132.387033653228 167.077081995077 116.572692772694
"98" "ENSG00000142684" 127.151983865566 104.085643101461 103.395396861585 106.535154840159 111.558609371685 121.577751571102 129.540885570595 118.282299034542
"99" "ENSG00000142669" 1098.38421819628 1089.69847611043 1092.86120226875 1197.70967783067 1189.15945131466 1109.61833484116 1162.0978982544 1011.69014963327
"100" "ENSG00000198830" 483.31864189523 511.686736578238 527.144404526242 604.316052765884 514.851350600254 583.298405964841 570.553691045732 519.870671563845
"101" "ENSG00000117713" 32.7131911626572 38.7676277866617 33.616698215785 35.0296181549206 32.641610060596 50.7251715374369 35.3613808729722 45.8905977037887
"102" "ENSG00000175793" 120.610753827956 112.210489205339 127.018250488906 115.525744457864 113.951933495226 97.1429916900882 114.579451647709 96.5664167410063
"103" "ENSG00000090273" 114.310556918648 88.5472063416815 82.4481897944225 113.079648995298 83.4605292294625 96.0243779854477 140.431890120854 93.7657734572876
"104" "ENSG00000186501" 24.6469444263014 24.2098413685986 21.2790595638803 36.7391106568446 22.2672564615014 23.5736441873657 28.6657327215471 25.3300766539411
"105" "ENSG00000158195" 199.254866220305 201.749950126166 208.037817105109 205.446961648309 206.618060887818 227.442993002493 200.016244832838 215.552452018755
"106" "ENSG00000117751" 19.4239725055331 18.7728308227717 20.8632682390749 21.8866712831617 25.9518030242949 23.3066785097902 26.0038723021263 22.9902605204139
"107" "ENSG00000117748" 21.1662344523585 28.3005697278577 25.3746191737194 21.0488763826626 25.0041235126855 22.1907644797096 28.930983807574 24.9504625847167
"108" "ENSG00000126698" 104.330297823065 99.2467048198664 108.679024022869 110.63516567111 90.3341486905081 101.115557237707 124.263016420284 99.2047811710256
"109" "ENSG00000130770" 503.472053805875 432.057336790334 450.336163752847 538.929732933563 471.697642920351 499.972686063532 573.616100659933 429.314172372497
"110" "ENSG00000204138" 34.9575761671062 32.5512941630437 46.9377341522138 38.2104101092228 34.1822979358777 32.0566745480147 32.6483380674687 44.8617354369355
"111" "ENSG00000180198" 26.9975168911116 32.7544125473908 29.1320103226957 21.9446673219202 21.9213837064735 31.6278771995332 32.9551816706163 29.8404595583685
"112" "ENSG00000180098" 25.2254319779179 23.2971572417495 23.4497185367524 27.1780598873731 23.5745490012684 20.4413647216922 28.1668017471945 23.2935162102922
"113" "ENSG00000120656" 44.1380464448744 46.0598134239487 46.0524958923194 51.0386572451471 44.2067435695532 38.4186803590542 49.957282394667 37.6840862285966
"114" "ENSG00000198492" 44.7536905732959 42.4740949336688 35.4760072453606 45.6867905627109 38.1204659085974 46.5667760452103 41.5805523929759 44.3458598962759
"115" "ENSG00000116350" 61.0142199472383 67.6683559183093 70.2303976939509 68.2793406449179 51.1771289256014 59.1507664098828 61.744831980544 60.2734192182386
"116" "ENSG00000134644" 22.1634671169474 19.3070027806894 16.3117619946187 23.7637029164979 20.8619770054837 23.7741277595616 16.5349665575361 20.9243753692699
"117" "ENSG00000060688" 31.5406512617559 30.7805125532037 22.1042467359248 37.7188141713119 24.4110426880723 30.8678018117201 50.5306128787567 28.01894029131
"118" "ENSG00000121766" 102.069418327836 95.6197157826816 98.9661367760705 101.302311046248 89.0241609602527 103.390724921333 109.679143089402 94.4365660096473
"119" "ENSG00000121769" 42.6747533690608 46.5507133111415 43.1690396746073 29.5118689582587 37.3110472425936 34.1272199954109 44.3111388728062 31.4260611907564
"120" "ENSG00000168528" 93.3719174366959 94.6204526069801 97.1437726906872 82.6450351092907 94.5785603543355 81.9234154348691 96.1188753736467 82.6843588932293
"121" "ENSG00000142910" 52.561295578236 46.7416783518809 49.1484514215818 55.5212396840501 59.3978949444282 71.1878345717367 73.6462419467845 49.2705105331041
"122" "ENSG00000162517" 20.7386032528406 20.8191115200995 14.0797524273448 27.5753407507756 24.1816228880132 25.0283741107671 23.3661162578448 18.4405841429666
"123" "ENSG00000184007" 350.707212885053 336.238606993344 321.583597521601 354.398714275856 337.059515657358 353.199157231503 351.248123614544 345.501951257351
"124" "ENSG00000121774" 130.37411811885 122.797434918099 116.888139011695 124.963896275523 127.310619896688 113.01882135554 136.391444691346 125.23585595695
"125" "ENSG00000025800" 54.6659754241408 58.5989559520017 57.6859911263771 60.8870892107407 55.507580408173 57.8527545344713 48.9570861388206 59.7194040884313
"126" "ENSG00000084652" 33.4212409036464 37.249406434816 45.6450546609017 31.9480131836178 38.3663924790499 33.2310271946265 30.9008817800909 36.6569100773207
"127" "ENSG00000084623" 95.1985046935695 87.2257757259195 91.6401901932864 70.9011296157897 82.9649655830529 75.8327934935331 108.799054116561 89.4611295290435
"128" "ENSG00000116478" 45.893958188284 38.4056732211455 49.4025619612441 46.0610931702097 46.3321118673924 40.8007654111387 38.2730815459978 42.4904336394717
"129" "ENSG00000175130" 91.6266195380192 84.7503513685126 70.8909260621212 57.031116726178 67.0544732394825 51.7342979429939 48.7435982053389 53.9844325198503
"130" "ENSG00000176261" 57.1756178807538 52.9993562330306 52.9144846936288 60.2752549647823 46.9991226437627 52.8892430377872 54.4437349997377 45.7016397617417
"131" "ENSG00000162521" 74.741606887144 84.7113265367269 72.6765945380121 74.9371636359631 73.03079619587 65.4622851605725 68.5603863928207 70.941483423592
"132" "ENSG00000162520" 45.8504907936009 54.0491151666643 56.8489810891553 34.8167073360284 39.8411661444366 32.5770920044301 38.9610510316766 43.1758885368201
"133" "ENSG00000162522" 33.8340082973335 28.131927776473 27.6746079976864 28.4248256904236 28.3449274494075 26.1337984104096 29.4987224794843 32.0209795568735
"134" "ENSG00000134684" 51.7183691482851 50.2641690568828 42.2312923270906 58.3392785729636 50.2859345513298 49.4385915335866 52.9373439781933 59.6326943903912
"135" "ENSG00000004455" 101.94082077982 79.267384897851 98.776508000235 94.2662959667915 90.4518281220634 94.9146439487775 122.183446070483 84.4938670627174
"136" "ENSG00000163866" 78.315781745074 64.4968551796821 62.4479390148349 71.4615420222812 71.4912669017942 65.4953324864583 69.731788961438 71.5356605178208
"137" "ENSG00000116560" 106.40783139846 88.457229633461 84.11257055318 124.712170831323 103.662921252217 85.6897754439773 122.273222351364 110.849053331131
"138" "ENSG00000126067" 125.678163989581 107.806929837148 122.835864028439 112.107496353051 114.156679338418 101.425437011649 147.997242133022 100.518867752074
"139" "ENSG00000092853" 150.478727529864 181.157778628466 193.105297353997 178.006096623516 189.177111896827 165.989812896021 176.779145406968 94.4885997415635
"140" "ENSG00000126070" 20.8000744505128 19.6818330704482 22.5909008776409 18.0454181954041 23.6708026113551 22.0480858034342 18.3410609408455 24.3036918167
"141" "ENSG00000054116" 109.972199000748 93.9945169640629 96.1331604231794 103.112204857109 106.316134458598 110.526647867514 117.407909252427 106.052018580385
"142" "ENSG00000116871" 37.7822934151868 29.7975527104256 29.8050477794054 28.5682576283959 25.7958060478569 25.3578123598597 32.6937964249494 32.6443818907525
"143" "ENSG00000054118" 71.605426804586 78.492199003528 70.0912110831012 79.0958507410226 61.3488148761594 73.0713368595772 74.8949701689731 64.0542660901522
"144" "ENSG00000142694" 37.330663945419 35.9756802904859 23.05198631123 25.4038999486019 30.7972631001082 30.9291410873633 25.8256041832683 25.9754713595871
"145" "ENSG00000181817" 112.074261225303 95.6377197911767 89.5324610626253 81.8562727863536 116.535841207908 100.376603499418 97.6428618891106 114.43990417068
"146" "ENSG00000116898" 290.013392947244 282.069884348579 291.683643433136 315.882126500772 324.142319637728 331.707770625846 328.803648069793 287.165424196926
"147" "ENSG00000233621" 23.6721870126316 18.4288002753058 29.9773571184571 15.6183946067515 23.6164729695614 21.0001199269114 19.4683173991069 14.6529265984144
"148" "ENSG00000163875" 74.9656254433457 69.9049513474107 88.9974913244064 79.5767738587055 79.7184036228749 76.3541919075683 77.7090614135473 73.8837582393219
"149" "ENSG00000134697" 28.0303531712713 23.0650152780553 30.5120576256657 29.3026418575377 21.764658866689 28.0331495823039 33.0266684021613 29.9604347621427
"150" "ENSG00000134690" 7.68468341352544 12.3888710796338 15.9140817950052 15.057131710512 17.9254439075558 17.4519944384807 24.604225217355 30.060920886261
"151" "ENSG00000185090" 29.4927008208478 30.4326969089494 30.7024337805076 31.0253132445008 29.6471920516302 28.25659128466 33.9755700839386 22.5518270335822
"152" "ENSG00000196449" 36.7456556758997 31.588195547548 30.0040143290874 34.4673944836355 34.0126198837418 31.9192375276919 42.5783219581028 31.1599997011303
"153" "ENSG00000197982" 217.385750785394 224.822950025941 212.111048421587 211.128606231325 232.167405881416 195.632502157416 195.459526735912 171.955533070375
"154" "ENSG00000183431" 34.9241307958934 26.1693671758475 33.585042865242 25.784060041348 30.0358788319167 31.3537149450154 40.6831831400726 35.1177913023042
"155" "ENSG00000183520" 34.1949147111178 46.0025648656177 26.151054198625 31.7186082046907 36.1206529021857 29.746900863446 45.3864753792049 33.5740711121993
"156" "ENSG00000116954" 42.3997436661465 48.2432304357039 46.39007975155 44.3326061555477 36.4441791864914 54.8348841785174 48.4167958530274 41.8382365112513
"157" "ENSG00000214114" 24.4843378913041 20.4121360245623 25.0941102985757 24.0013558429936 23.9953836641273 24.8223947445341 21.793099226072 20.2692915648352
"158" "ENSG00000174574" 39.0880021066801 32.8532986099406 42.3209402551805 37.8040233054247 36.6824684297693 43.2313461433695 33.633694668099 40.8325907159516
"159" "ENSG00000168653" 550.103851805292 476.824673971027 506.472391829892 572.579980411778 524.288288297219 535.305488314431 603.121931473534 477.469822457209
"160" "ENSG00000127603" 57.2706421830981 56.9446066137252 81.7317909746443 41.3100086571508 48.4459324474116 47.6567820658729 52.0350444745577 55.6736904544503
"161" "ENSG00000090621" 140.641730635505 142.688317136686 138.160617698686 128.620575971745 125.216968383968 131.084970363236 127.873302972036 116.24277664946
"162" "ENSG00000084072" 27.2607536894092 25.1258034945991 31.3809488964799 30.0142892499475 21.2249967699223 20.6503621415247 26.9976949403897 23.2047252811269
"163" "ENSG00000131236" 77.4635500350679 66.5851530951074 67.7059992512367 84.7131046065782 61.8007803759943 74.0312290939127 62.4478495383952 67.2359001365044
"164" "ENSG00000131238" 51.6518503080096 46.248418532753 45.2387458444913 53.7259031534604 41.8955859273609 57.5245264697292 53.5796352082124 45.0391083026515
"165" "ENSG00000084073" 44.9080226795868 48.985574798699 30.4637636502458 42.1018716692293 31.3290276828647 38.7234576834696 45.9531366004276 44.2194946306123
"166" "ENSG00000066136" 24.378449179612 22.2593655587529 23.6794145762681 28.2695368041407 25.5074608294008 24.4857474760596 29.7233850760406 28.3280508369775
"167" "ENSG00000179862" 213.511157302638 216.042649508112 264.311909120058 242.321524314991 271.981868635943 264.151216961454 257.087060125196 293.138831660635
"168" "ENSG00000171793" 55.6658178098385 47.6975353235779 44.0563412352664 56.5375299832038 66.4958481451538 65.9535944278646 68.0798273733251 60.7950623038457
"169" "ENSG00000171960" 25.123594758014 26.0188810897387 27.2114826295242 16.4273068807846 15.7753081104133 18.5000199507232 22.6115853183139 20.3027724413351
"170" "ENSG00000065978" 2494.11022240247 2667.38411829054 2701.35239160883 2772.30177721438 2481.36483600652 2526.4406396967 2401.70818065334 2403.73015051487
"171" "ENSG00000117385" 24.590588192986 22.528845477197 28.7063380500832 19.2510466515652 24.0088133673798 20.664931732475 18.9309289065955 19.6600375741383
"172" "ENSG00000164008" 21.9387444376582 20.819305030745 22.0010269675737 20.0934535827229 19.4177754132103 22.2565694921604 19.5789395280419 20.4798839732673
"173" "ENSG00000177868" 21.3086585818527 24.3273332138684 30.7488737956842 21.8561052393165 29.9171599441848 26.0799309755935 25.3202822890975 25.4504525069946
"174" "ENSG00000117394" 30.7107508235948 28.4570270917531 36.7721546549683 20.8593671820211 21.9501005339889 26.0575169723188 34.6464469263174 33.277066306312
"175" "ENSG00000117395" 247.537630248621 187.391372096697 185.646081960684 232.007406107105 211.535849458681 233.026837559288 277.305560637666 153.189958335076
"176" "ENSG00000117399" 24.6874843260262 22.2673036815464 18.8567431002177 21.0963682936258 28.5003235575774 26.6758323439063 39.1309886433543 41.3186265737183
"177" "ENSG00000066322" 43.3969652151178 40.7273561520508 40.5083616663496 50.112626039149 42.358658954411 35.0889487723635 45.6710192411058 46.3247280654372
"178" "ENSG00000159479" 53.4746938098481 51.6217459891662 59.3276092178741 50.4610223063594 55.2358602319905 37.9738235229445 56.7323650347574 42.5370786949726
"179" "ENSG00000178922" 39.4012905083801 33.7258812414746 39.7277834956674 41.3464281380968 38.4818417426482 42.9210266299018 50.5589488177753 45.7509104869842
"180" "ENSG00000142949" 30.2129867799559 32.123441193693 22.0879107388002 25.366156775612 28.0874847796501 27.5272218993281 25.3016011119725 32.9007639027769
"181" "ENSG00000132768" 20.5231095783315 16.5822804597274 20.829633989624 18.6520117134653 23.465966986265 18.8436480141619 16.9179853203975 20.6883223256311
"182" "ENSG00000117410" 337.307682958294 314.745941231916 342.17438978159 366.83124124843 339.106556231997 303.659698890111 409.413786974651 323.610768877871
"183" "ENSG00000117411" 139.832388972383 137.953118939137 143.250961186871 110.879582797418 160.308859861476 129.078129027772 128.985756155013 138.185958107859
"184" "ENSG00000196517" 26.7882216057327 24.6583627670953 34.240091349704 29.7688141591451 30.1619750482463 30.5807168942516 30.0055223817223 39.783566030121
