"time1" "time2" "time3" "time4" "time5" "time6" "time"
"89" "1.06586547670339" "1.09251015071295" "1.10312791018683" "1.10319104212898" "1.09103724592665" "1.11126181663324" "89"
"90" "1.13799650817749" "1.19488825784359" "1.20853100411833" "1.18888990997437" "1.21061722314335" "1.22849270950285" "90"
"91" "1.09878973666528" "1.0877965153334" "1.10180936684848" "1.11630173894733" "1.11247496971761" "1.13607483118035" "91"
"92" "1.11172583817245" "1.12069405919096" "1.12841679975079" "1.14177278262023" "1.15194200421919" "1.15850102728659" "92"
"93" "1.12136003658667" "1.11810094739439" "1.1432168318036" "1.16272289067859" "1.13092228190375" "1.16592178776476" "93"
"94" "1.15502790395037" "1.20474171768858" "1.21481786136286" "1.20278069870554" "1.1729302336892" "1.21362471530811" "94"
"95" "1.10452056684768" "1.06246112907992" "1.09055454217136" "1.07808197336321" "1.11792623020581" "1.11600328351659" "95"
"96" "1.19686457728547" "1.21483397128338" "1.24995368325425" "1.27524643975365" "1.24080484930619" "1.2395684566054" "96"
"97" "0.994490840021228" "1.12594375710979" "1.09749623911712" "1.08990690975555" "1.07394189069835" "1.139431482675" "97"
"98" "1.08012628177308" "1.10312147573945" "1.09511975870662" "1.12815864705582" "1.09306574396784" "1.14746453179796" "98"
"99" "1.00309497637496" "1.01326825792518" "1.04086861337152" "1.05968274462609" "1.05572568406949" "1.02856030304528" "99"
"100" "1.1202338031534" "1.1520498053538" "1.14541863837698" "1.17463555554932" "1.14244377257957" "1.18195482763528" "100"
"101" "1.19866398578106" "1.25102276560764" "1.24813447601946" "1.2592509481196" "1.20358373159515" "1.23319341026181" "101"
"102" "1.00900949488168" "1.04050230075371" "0.997498529386248" "1.02214919064046" "1.05295339996174" "1.07739176958543" "102"
"103" "1.13189607179415" "1.16652113595605" "1.21564331006153" "1.15537624669779" "1.16621842493932" "1.22354497417229" "103"
"104" "1.06070153142202" "1.10233820831636" "1.12178046248925" "1.10932013098234" "1.09983649757376" "1.11510964123238" "104"
"105" "1.08131636758898" "1.09915215431818" "1.11401015803312" "1.14829090861454" "1.11375772735051" "1.17829316846443" "105"
"106" "1.07177872638089" "1.11803413372858" "1.08924899250508" "1.14882668810827" "1.08184652842197" "1.10956074842232" "106"
"107" "1.16310688751813" "1.10499540795468" "1.1860410751783" "1.14469937096928" "1.15124916167874" "1.15423288461579" "107"
"108" "1.13402693898348" "1.17561488351673" "1.17474339769852" "1.16503584447173" "1.17799645272013" "1.19064064317411" "108"
"109" "0.997056074466569" "1.03827427650594" "1.06370669226988" "1.0295289840503" "1.02168771598485" "1.07616950914763" "109"
"110" "1.10571972421006" "1.11860107964131" "1.09422881119315" "1.14576407805234" "1.11265501156275" "1.15514776037165" "110"
"111" "1.0853966940402" "1.12749922710032" "1.16202094530568" "1.14350686369327" "1.15883653297261" "1.13638960370583" "111"
"112" "1.14477041154627" "1.12654802014243" "1.1425037981959" "1.16507522561388" "1.16984044944876" "1.16074306153466" "112"
"113" "1.12338520149765" "1.17170154342441" "1.18127642897171" "1.18173521056355" "1.15262607601185" "1.20130308594531" "113"
"114" "1.07918974656314" "1.05975325161577" "1.10186659066498" "1.09521297735102" "1.07430967689992" "1.15147187484572" "114"
"115" "1.05498099814034" "1.06256043107994" "1.0898207784653" "1.13110463275491" "1.07435850804005" "1.09961263725159" "115"
"116" "1.09976921807799" "1.11714825228581" "1.13647767096868" "1.1520581285293" "1.1325148784416" "1.16140802718882" "116"
"117" "1.09405660952766" "1.09697221156648" "1.11341101742453" "1.14669367046741" "1.12456741056808" "1.13267064952926" "117"
"118" "1.1191640353634" "1.12101029056823" "1.15760955156615" "1.1826726729316" "1.15648953434648" "1.20929362252581" "118"
"119" "1.03444619916335" "1.0863000906892" "1.07896798180123" "1.08826113504128" "1.09523117824835" "1.08301453043041" "119"
"120" "1.19043797797555" "1.20729818403927" "1.24110430428507" "1.22200461338485" "1.22583946895329" "1.26808526879205" "120"
"121" "1.03782702315323" "1.03815019206429" "1.04807818283262" "1.0876806071379" "1.03816491686558" "1.06275019385414" "121"
"122" "1.10109968958715" "1.13978284864986" "1.19043665221078" "1.1417666805447" "1.11924129317495" "1.14057712847242" "122"
"123" "1.10754902523706" "1.10887724601612" "1.15333993618041" "1.17331493115887" "1.1286763074573" "1.17609233930119" "123"
"124" "1.06793154569753" "1.1016156095015" "1.12178611033534" "1.11542193771787" "1.13201401021881" "1.16858818611853" "124"
"125" "1.08333636358499" "1.09103756158461" "1.09519807543311" "1.09774591256565" "1.10140172725269" "1.10907550439333" "125"
"126" "1.09428792199099" "1.10304377992954" "1.13636834388816" "1.17667865146799" "1.1340381660554" "1.16940971246342" "126"
"127" "1.18838792531044" "1.2208775511517" "1.22596682340954" "1.25078562741387" "1.24546172513982" "1.26418180798802" "127"
"128" "1.11558192240281" "1.0679160098475" "1.11371191049804" "1.13294514786254" "1.1160397777063" "1.11935286262909" "128"
"129" "1.1558167763277" "1.20712463460095" "1.2108737486231" "1.1829886583719" "1.18203695173297" "1.22841801560168" "129"
"130" "1.03747682926865" "1.05735530584615" "1.06632362058465" "1.08849466299378" "1.03686628810634" "1.07031470938121" "130"
"131" "1.12348820862539" "1.1566015708184" "1.21515913204554" "1.20543351531117" "1.17338582650057" "1.17016586910658" "131"
"132" "1.09461693818856" "1.09697210534187" "1.11601596203642" "1.14303261967872" "1.12959708553798" "1.13782732078079" "132"
"133" "1.08653091467858" "1.10397654240663" "1.13767566745506" "1.11619705502566" "1.14272790527897" "1.1373346629692" "133"
"134" "1.04740190174275" "1.05658483876748" "1.06201331054363" "1.10977361009696" "1.08898440974867" "1.12678219582929" "134"
"135" "1.16836969134477" "1.24446862850995" "1.24852752685999" "1.25413756617632" "1.24239214431133" "1.25251039499366" "135"
"136" "1.06430767742422" "1.06637626939173" "1.10427577245607" "1.08306655424387" "1.09429128162545" "1.10746457659669" "136"
"137" "1.13598040291914" "1.11078989744177" "1.13689931741966" "1.15326933682702" "1.1416246182437" "1.17231821588859" "137"
"138" "1.16551011149571" "1.18334810224806" "1.21668084493566" "1.21315972356119" "1.21463251198236" "1.23133393188293" "138"
"139" "1.12476576537823" "1.1412495480614" "1.14935326212711" "1.11548186615209" "1.11171291352665" "1.15930922333189" "139"
"140" "0.988250088246694" "0.987278757027853" "1.01265152304345" "1.01491728384614" "1.05494838264943" "1.05648190558771" "140"
"141" "1.12051767999106" "1.16357202265455" "1.19262157790807" "1.16038823859157" "1.16477790479894" "1.17575033533635" "141"
"142" "1.19390509242874" "1.18705558185867" "1.27290076432476" "1.25475855460241" "1.24743400620536" "1.28941142860241" "142"
"143" "1.01057962302512" "1.02970761626255" "1.09344372291181" "1.06968802271703" "1.07798105000828" "1.07433701993721" "143"
"144" "1.1102219960161" "1.1649040760499" "1.16062397860774" "1.1431409183253" "1.16936711338864" "1.15823974804562" "144"
"145" "1.08301779033658" "1.16926652629101" "1.12424021793517" "1.14683723158713" "1.12527108927653" "1.16718779795969" "145"
"146" "1.06953338616634" "1.08264910877997" "1.08732438083602" "1.13827297353304" "1.12076260705408" "1.09652851874236" "146"
"147" "1.24166313760101" "1.25878494324785" "1.25357607508766" "1.27492546237275" "1.2452177723919" "1.25310986983861" "147"
"148" "1.11355420934174" "1.13424364904269" "1.13166814731362" "1.16961946051993" "1.09260898582933" "1.16305697173215" "148"
"149" "1.03026112249035" "1.07440398714567" "1.10664957397443" "1.09041763510176" "1.07897647279661" "1.11371226606354" "149"
"150" "1.13352016925673" "1.15867449784826" "1.16666673693277" "1.17188347213392" "1.15950248288195" "1.17896079567397" "150"
"151" "1.0938207654323" "1.11659766209154" "1.13867663015164" "1.11813837914554" "1.11057942944949" "1.14423661889402" "151"
"152" "1.13557029201544" "1.13669121004406" "1.14185945855466" "1.15153801506465" "1.15260777739036" "1.12523049509005" "152"
"153" "1.12018318515738" "1.18446181557052" "1.21258176062301" "1.19732949447852" "1.16358276156392" "1.21086551003059" "153"
"154" "1.08319740858056" "1.11100795177645" "1.13308587190789" "1.11282436417937" "1.11156906785229" "1.14231768393181" "154"
"155" "1.20699697259663" "1.21980545369728" "1.23862999268834" "1.24266482892591" "1.23552360125974" "1.2592526328512" "155"
"156" "1.22705838178541" "1.24101191234064" "1.27722656644144" "1.25147167028873" "1.2376515523843" "1.27608385783753" "156"
"157" "1.04152031685026" "1.05133811223805" "1.10272052247617" "1.069797495023" "1.06639960706004" "1.09452894501111" "157"
"158" "1.06268810125724" "1.11184246777257" "1.12278452220378" "1.13978272292473" "1.13675234120622" "1.15921834834564" "158"
"159" "1.10878522296892" "1.12000349090365" "1.14043413213696" "1.18127891661078" "1.14879995543971" "1.16461080894648" "159"
"160" "1.07830701704179" "1.06760292506256" "1.05910683318108" "1.0935580794963" "1.08886274366123" "1.06886312367163" "160"
"161" "1.05599727977037" "1.07579598216848" "1.075138021439" "1.12642521699651" "1.08579360714899" "1.08587809577991" "161"
"162" "1.05541220413613" "1.07902393043582" "1.1110578847516" "1.10223645655085" "1.11992326244829" "1.14342333476348" "162"
"163" "1.05380950972852" "1.09032813743574" "1.09404631338498" "1.11834342126163" "1.09652644950474" "1.07358492529004" "163"
"164" "1.0741109108746" "1.06719496203908" "1.08778186781033" "1.09089365126249" "1.08305204208495" "1.10963835625759" "164"
"165" "1.14717849874841" "1.1857824972267" "1.22879660636071" "1.22463511300366" "1.18811627935665" "1.27531411984056" "165"
"166" "1.05930434628072" "1.0652106470321" "1.0990877212408" "1.08365802071399" "1.03508897835556" "1.09994093721742" "166"
"167" "1.11773976312565" "1.1421714479033" "1.1397847529752" "1.15602490216599" "1.16219398581863" "1.16409631247086" "167"
"168" "1.12546546618503" "1.15803945318015" "1.16286579175374" "1.11716880522086" "1.18396046892404" "1.1414153398609" "168"
"169" "1.02423956454111" "1.02024320226969" "1.09034150022075" "1.06026613597526" "1.01494726099155" "1.05495228349927" "169"
"170" "1.02356911248067" "1.06389748317875" "1.12648077934754" "1.08045093524632" "1.08363386962869" "1.10171274854918" "170"
"171" "1.10570054826214" "1.12067696509438" "1.12768870887041" "1.11150238211102" "1.1064795947961" "1.11074120236085" "171"
"172" "1.06863120637483" "1.10818127391998" "1.11336226815081" "1.11273490931125" "1.07061876559735" "1.09976157772036" "172"
"173" "1.06216225743948" "1.08246377053892" "1.1319818266981" "1.10869452034232" "1.09873365930023" "1.13803150028752" "173"
"174" "1.1334032959196" "1.12402098857939" "1.13512514615717" "1.14023552496238" "1.12107883925552" "1.15593625903532" "174"
"175" "1.07772451071891" "1.09176941026482" "1.14435472075098" "1.14678159946671" "1.11734113636328" "1.14082173294716" "175"
"176" "1.07888074370761" "1.13948189218482" "1.14100504814955" "1.15145680547285" "1.14496899681148" "1.16226456484202" "176"
"177" "1.08089367480636" "1.0816753801308" "1.11257867581216" "1.15689210774946" "1.12154447364764" "1.13231818189733" "177"
"178" "1.16277694298839" "1.20379680958297" "1.16752294388033" "1.17693522226774" "1.24350856894535" "1.16527167885125" "178"
"179" "1.09320312755236" "1.09311754960139" "1.13744570234098" "1.10511568824471" "1.1220842570843" "1.1443267943138" "179"
"180" "1.0955808605636" "1.07376880462903" "1.08692439951793" "1.10497332336999" "1.05744328978282" "1.0898532575521" "180"
"181" "1.09376052531734" "1.16434713263002" "1.16585067891762" "1.18575989597532" "1.18280990827487" "1.14677545041586" "181"
"182" "1.12388193743428" "1.12124545686268" "1.15642780785301" "1.18055308496477" "1.16515471850387" "1.16551806655772" "182"
"183" "1.12886315220324" "1.15744082243615" "1.1754007126907" "1.19935051525" "1.16284537193083" "1.18431324929848" "183"
"184" "1.09765174547181" "1.09868627099847" "1.1333566130982" "1.13169269066633" "1.13381419731759" "1.14779101268262" "184"
"185" "1.01984735018295" "1.0997103176853" "1.09557301703071" "1.09808490559453" "1.0360797873309" "1.09618960878763" "185"
"186" "1.12402174188942" "1.14576833850343" "1.13512680666489" "1.15954952025548" "1.11674867344156" "1.13860808631607" "186"
"187" "1.12733485213801" "1.16704672341234" "1.19992377556998" "1.2111997418559" "1.16198927465488" "1.21338102178428" "187"
"188" "1.13563455357445" "1.15277913335176" "1.14638416170828" "1.22329028351943" "1.13790559405297" "1.1772267242218" "188"
"189" "1.15893796496541" "1.17159709112594" "1.21971525081561" "1.19571349436833" "1.21247032438326" "1.21752926292064" "189"
"190" "1.10923169155125" "1.14201664813368" "1.14016129296208" "1.15746697288709" "1.13435689727302" "1.16858604368053" "190"
"191" "1.17593347373349" "1.16025305983322" "1.20702917344081" "1.23768799296568" "1.19692715069031" "1.22704218386761" "191"
"192" "1.12630343003016" "1.13387785532676" "1.16705445302454" "1.15127628517641" "1.15158760897446" "1.16620213402094" "192"
"193" "1.18003509425938" "1.21980059982894" "1.23472779991689" "1.24324966710329" "1.21429746622262" "1.23598115392696" "193"
"194" "0.930698604423774" "0.958712828077996" "0.979642299064158" "0.993716224496912" "0.964681425333831" "1.01173729315412" "194"
"195" "1.09600514080818" "1.12168132857412" "1.11044435719142" "1.15493666222489" "1.08778382998457" "1.11916886380996" "195"
"196" "1.04115821582715" "1.04329622791469" "1.07270301700133" "1.04715752191608" "1.00043138425067" "1.07428052752953" "196"
"197" "1.06682891198007" "1.05499577157602" "1.13108064057575" "1.12985225953925" "1.11791698725828" "1.12591427423312" "197"
"198" "1.15464996822429" "1.16469576652882" "1.20260620935335" "1.16533776706418" "1.15843972391263" "1.20791323197248" "198"
"199" "1.08696338018505" "1.09560275759064" "1.13462929567731" "1.18844192942424" "1.14250012719779" "1.16072658817697" "199"
"200" "1.17146533842148" "1.14040194879899" "1.18773543347379" "1.2133583983167" "1.16254827655993" "1.17673677062263" "200"
"201" "1.16563516348845" "1.19758315642666" "1.18137231081452" "1.25265894475301" "1.21817212893082" "1.2612721413879" "201"
"202" "1.14210019397715" "1.16855854303021" "1.20258357434094" "1.18278962718008" "1.18807731567577" "1.18182481826123" "202"
"203" "1.09757530956433" "1.09457905283493" "1.11550576712375" "1.13391619367161" "1.12715286677561" "1.15512559479548" "203"
"204" "1.09916678132149" "1.16217740297197" "1.19092090639899" "1.15592855705396" "1.18403110605372" "1.18111756884801" "204"
"205" "1.09124470832631" "1.13959038452807" "1.12530157861961" "1.15102476391031" "1.1123407902931" "1.180248320859" "205"
"206" "1.13741127277966" "1.1591186542958" "1.14358353931941" "1.16202526192777" "1.15645282384086" "1.16572365102112" "206"
"207" "1.00464163144111" "1.03042716223497" "1.0308902287397" "1.04016105825003" "1.02337508571695" "1.06247533459225" "207"
"208" "1.02834750291467" "0.995993290818432" "1.01337887975374" "1.05336754141067" "1.00730512945494" "0.99830477581348" "208"
"209" "1.09889567190919" "1.1313002957692" "1.1161704739883" "1.10774697722206" "1.13616874906008" "1.13999901785232" "209"
"210" "1.04473280099353" "1.03567720536059" "1.12172171615726" "1.1148680192445" "1.0698259338855" "1.1004539933684" "210"
"211" "1.02207416061099" "1.1032690226798" "1.02847842859653" "1.06733167080046" "1.07599264701605" "1.10064357944579" "211"
"212" "1.10346302155769" "1.10369835423577" "1.13898923971938" "1.10552486999204" "1.10325987850147" "1.11269641899297" "212"
"213" "1.18356468940719" "1.2070132546233" "1.2129111554663" "1.1983634395838" "1.22668274586635" "1.23041332742402" "213"
"214" "1.12409415020129" "1.18349350923611" "1.17065587787625" "1.18337308435633" "1.17557299670371" "1.18008824218042" "214"
"215" "1.07403411920081" "1.16557652748034" "1.11142618042417" "1.14221987126804" "1.16544005982885" "1.14822745004472" "215"
"216" "1.10816534145368" "1.1422524132999" "1.13747502191671" "1.13498864131698" "1.13126649694376" "1.14577534105724" "216"
"217" "1.0449202704018" "1.09112576410183" "1.12083212788822" "1.09238861195366" "1.0714750040619" "1.09051114447384" "217"
"218" "1.05548707789439" "1.05677888513327" "1.05673508427977" "1.026840414048" "1.01407666432537" "1.0637737769436" "218"
"219" "1.0557510914085" "1.10570720077228" "1.10364888678736" "1.13449460847139" "1.09520825850767" "1.13376246064739" "219"
"220" "1.04568941323367" "1.04589084828955" "1.08068915742686" "1.10673737604791" "1.0730329735976" "1.09453119921867" "220"
"221" "1.02912274592739" "1.00660624351679" "1.02539541148601" "1.04742927887786" "1.02948086714749" "1.06290400702737" "221"
"222" "1.04651622333367" "1.06151568071" "1.0435657687114" "1.0874036593314" "1.05263555082603" "1.07308154391619" "222"
"223" "1.09607504946142" "1.07446783511847" "1.13196693051888" "1.17484549663387" "1.11591512789898" "1.14131288400732" "223"
"224" "1.03629090095594" "1.02389446404348" "1.05107580338342" "1.08642493886458" "1.05834455203435" "1.10428874116731" "224"
"225" "1.16441514523305" "1.20709285731884" "1.16971526184922" "1.19060337775686" "1.15728453417493" "1.17824694262158" "225"
"226" "1.04462399240681" "1.07170062065327" "1.09609963415246" "1.09565379534215" "1.07993456521002" "1.07917764281637" "226"
"227" "1.10154923023033" "1.11161602174387" "1.16146385254685" "1.14408095866477" "1.08424798173631" "1.14007596816327" "227"
"228" "1.06939069560346" "1.07486531330063" "1.12046276475586" "1.10841690926849" "1.11214602688661" "1.14884852504761" "228"
