"cx" "EDpvalue" "DCpvalue" "esc_mean" "diff_mean" "cancer_mean"
"64" "COM_1184" 0.484848484848485 0.761904761904762 0.668582195321883 0.626955246092597 0.720723566395874
"65" "COM_1192" 0.393939393939394 0.609523809523809 0.466720533701789 0.765188323983928 0.564283830893566
"66" "COM_1193" 0.937229437229437 0.0380952380952381 0.148972123471298 0.121460117592796 0.230527613318305
"67" "COM_1197" 0.0411255411255411 0.0666666666666667 0.977326379504661 1.47991541091241 0.849535394032151
"68" "COM_1198" 0.00432900432900433 0.0666666666666667 0.717609008093306 1.74735883944261 0.912910762812181
"69" "COM_1199" 0.0649350649350649 0.0666666666666667 1.17668710498171 1.53846791572705 0.900861357164851
"70" "COM_12" 0.0411255411255411 0.914285714285714 1.11317466136737 0.789924112228253 0.812860463965721
"71" "COM_120" 0.17965367965368 0.0666666666666667 0.907271777433843 1.17904136772474 0.735401265060781
"72" "COM_1200" 0.588744588744589 0.476190476190476 0.532583067245994 0.662323675309492 0.91922213974116
"73" "COM_1208" 0.329004329004329 0.171428571428571 NA 0.197905132870511 0.369015199693131
"74" "COM_1213" 0.937229437229437 0.114285714285714 0.650550375191593 0.683373058371485 0.391287101667546
"75" "COM_1220" 0.00865800865800866 1 0.750433798485258 0.988945606223673 1.03351244405855
"76" "COM_1221" 0.17965367965368 1 0.800332197227299 0.933385985558367 0.949437357355624
"77" "COM_1223" 0.00216450216450216 0.0380952380952381 1.1797650244736 0.557541911423082 1.05420175431162
"78" "COM_1224" 0.818181818181818 0.114285714285714 0.996530397339044 1.0482695242051 0.587207879532086
"79" "COM_1225" 0.17965367965368 0.257142857142857 0.254311823976911 0.445050524595225 0.256355788820911
"80" "COM_123" 0.818181818181818 0.914285714285714 0.784801981372536 0.847202394702683 0.846370903189925
"81" "COM_1232" 0.393939393939394 0.761904761904762 0.982981051446753 1.0294326746203 0.982096325375867
"82" "COM_124" 0.699134199134199 0.352380952380952 0.42156805782373 0.471476535366963 0.815647384342212
"83" "COM_1240" 0.0411255411255411 0.257142857142857 0.614780420402211 1.07161025221457 0.804809320400166
"84" "COM_125" 0.24025974025974 0.609523809523809 0.430319665136415 0.55972137474241 0.497514859931484
"85" "COM_1256" 0.0303030303030303 0.914285714285714 NA 0.830816673708541 1.07162398242863
"86" "COM_1265" 0.30952380952381 0.476190476190476 1.12669361231856 1.49409150739871 1.76096561332347
"87" "COM_1268" 0.17965367965368 0.609523809523809 1.063611884329 0.668470873427856 0.487277623629233
"88" "COM_127" 0.588744588744589 0.352380952380952 0.565118418082825 0.709107997249749 0.401304316836996
"89" "COM_1274" 0.699134199134199 0.761904761904762 0.800568451053602 0.864521126618393 0.69586421271507
"90" "COM_1276" 0.699134199134199 0.761904761904762 0.800568451053602 0.864521126618393 0.69586421271507
"91" "COM_128" 0.0649350649350649 0.114285714285714 0.350966422120586 0.832307820183719 0.263792479213739
"92" "COM_1286" 0.937229437229437 0.257142857142857 0.550484957511229 0.525087991205134 0.762675924573375
"93" "COM_129" 0.393939393939394 0.761904761904762 0.841012995217552 0.970059442563083 1.10299932400126
"94" "COM_13" 0.0411255411255411 0.476190476190476 1.13294836456046 0.802637874244783 0.647630474786034
"95" "COM_130" 0.30952380952381 0.019047619047619 0.675747295147286 0.883347845798877 0.40756374518052
"96" "COM_1301" 0.588744588744589 0.257142857142857 0.688743974869028 0.626780390666573 1.01934403630584
"97" "COM_131" 0.17965367965368 0.914285714285714 0.859504470316153 0.531786668225724 0.543830822476975
"98" "COM_132" 0.818181818181818 0.00952380952380952 0.768136134034497 0.777996255252402 0.35315877030915
"99" "COM_1326" 0.24025974025974 0.914285714285714 0.332297587563871 0.647529568749419 0.59798764956293
"100" "COM_1328" 0.937229437229437 0.352380952380952 0.426785030965863 0.412900115170667 0.328349303655439
"101" "COM_133" 0.588744588744589 0.0380952380952381 0.82821655586067 0.788311051125592 0.36448096273286
"102" "COM_134" 0.0930735930735931 0.00952380952380952 0.561258685196949 0.714116186604949 0.411955602523198
"103" "COM_135" 0.00216450216450216 0.609523809523809 1.63243987097962 0.95456628946925 0.984833771906099
"104" "COM_1355" 0.24025974025974 1 0.425729202393335 0.641326941910458 0.609648630520718
"105" "COM_1356" 0.393939393939394 0.761904761904762 0.926098556503224 0.850753179625072 0.781115966969679
"106" "COM_136" 0.0649350649350649 0.114285714285714 0.474974222882057 0.742046257458078 0.548790965212494
"107" "COM_1364" 0.761904761904762 1 0.167009374131797 NA 0.189333616550576
"108" "COM_1366" 0.132034632034632 0.761904761904762 0.206617252223953 0.4899037076793 0.529929070621666
"109" "COM_137" 0.0930735930735931 0.476190476190476 0.491426997523178 0.855093617911451 0.632392825538673
"110" "COM_138" 0.24025974025974 0.114285714285714 0.53553380514603 0.78412542389934 0.399252109707232
"111" "COM_1380" 0.17965367965368 0.171428571428571 0.953243945891651 0.616794334935984 1.14030544233895
"112" "COM_139" 0.132034632034632 0.114285714285714 0.5880631133939 0.899292889524751 0.359418504997852
"113" "COM_140" 0.393939393939394 0.352380952380952 0.929561230294219 1.06955453602959 0.970073528168503
"114" "COM_141" 0.818181818181818 0.114285714285714 0.93444708989888 0.970819504656628 0.555322464848014
"115" "COM_1410" 0.30952380952381 0.609523809523809 0.290021034015852 0.385090794786767 0.339960047130761
"116" "COM_1414" 0.0411255411255411 0.352380952380952 0.341143875953828 0.993891854352193 0.524156725984715
"117" "COM_1415" 0.257142857142857 0.885714285714286 0.139461675620077 NA 0.197353406006225
"118" "COM_142" 0.00865800865800866 0.00952380952380952 0.605444579692633 1.04030273974503 0.465769373360502
"119" "COM_1421" 0.24025974025974 0.352380952380952 0.483712116138847 0.779782722414787 1.14242661029512
"120" "COM_1422" 0.30952380952381 0.114285714285714 0.727327505967337 0.820349832754805 0.568024037188971
"121" "COM_1423" 0.0649350649350649 0.352380952380952 0.321442340531627 0.63704751039812 0.457334545536821
"122" "COM_1424" 0.17965367965368 0.0380952380952381 1.57794224925072 1.17804284837294 1.94922825493601
"123" "COM_1425" 0.818181818181818 0.019047619047619 0.990523830458784 0.81263331211779 1.78398019910555
"124" "COM_1426" 0.00865800865800866 0.171428571428571 0.378824057155913 0.7899245837003 0.549314612231437
"125" "COM_1427" 0.025974025974026 0.114285714285714 0.50341416506151 0.784322329890932 0.538678759104338
"126" "COM_1428" 0.588744588744589 1 0.290265518130945 0.570763701699634 0.401575925519616
"127" "COM_143" 0.588744588744589 0.609523809523809 0.536595223099803 0.597482810892008 0.570627747732652
"128" "COM_1430" 0.00865800865800866 0.019047619047619 0.746116923898045 1.18500864542081 0.642236545135716
"129" "COM_1431" 0.00865800865800866 0.171428571428571 1.23700736320733 0.825604752462583 0.615424412357088
"130" "COM_1432" 0.00216450216450216 0.0666666666666667 2.04938800161557 1.12115509310894 0.502000264676319
"131" "COM_1434" 0.0649350649350649 1 1.3889318993926 0.759719447895408 0.65013512200316
"132" "COM_1435" 0.588744588744589 0.257142857142857 0.693830023117721 0.756746147217363 0.609438656788352
"133" "COM_1436" 0.484848484848485 0.352380952380952 0.837050707829677 0.716746259470489 0.938231026512002
"134" "COM_1437" 0.30952380952381 0.761904761904762 0.75641404921056 0.978881506983988 0.873009165983371
"135" "COM_1438" 0.818181818181818 0.0380952380952381 1.05283674743662 1.03077649148866 0.566198728476232
"136" "COM_1439" 0.818181818181818 0.171428571428571 0.932589075330389 0.921060731080643 0.586955626374107
"137" "COM_144" 0.393939393939394 0.914285714285714 0.825757234896132 0.915688262527194 0.953435777149187
"138" "COM_1445" 0.0930735930735931 0.352380952380952 0.485836749144314 0.810711503208761 0.675387394800399
"139" "COM_1447" 0.914285714285714 0.4 0.186101446765766 NA NA
"140" "COM_1448" 0.393939393939394 0.609523809523809 0.902134257876697 0.740459704424487 0.715265605588937
"141" "COM_1449" 0.24025974025974 0.0380952380952381 0.765899828509441 0.866119258265112 0.543675552250048
"142" "COM_1450" 0.393939393939394 0.914285714285714 0.565672398815877 0.607763920972316 0.281336537468104
"143" "COM_1452" 0.0649350649350649 0.476190476190476 0.896209042098509 1.01058946219309 0.90511012157305
"144" "COM_1454" 0.17965367965368 1 0.976829477294981 0.755491989670875 0.707648530328642
"145" "COM_1455" 0.484848484848485 0.352380952380952 0.460587977753164 0.665573261430098 0.377290795383317
"146" "COM_1456" 1663 3180 4697 6214 7731
"147" "COM_1457" 0.937229437229437 0.761904761904762 0.593284923555772 0.669280572656749 0.371880985246746
"148" "COM_1458" 0.818181818181818 0.476190476190476 0.598749259561662 0.641109668487684 0.794565442170209
"149" "COM_1459" 0.00216450216450216 0.476190476190476 1.01525366187194 0.426080673813698 0.749017962041049
"150" "COM_1460" 0.00432900432900433 0.019047619047619 0.578901067984422 1.29154282757328 0.746360287642737
"151" "COM_1464" 0.025974025974026 0.257142857142857 0.846303719335219 1.04430613446196 0.81954490609568
"152" "COM_1466" 0.17965367965368 1 0.537932459487515 0.682528750851367 0.648413715965367
"153" "COM_1467" 0.171428571428571 0.476190476190476 NA 0.447035526670871 0.839799631207084
"154" "COM_1469" 0.484848484848485 0.476190476190476 0.520518316171858 0.741652442608632 0.519509250249608
"155" "COM_1470" 0.24025974025974 0.019047619047619 0.731704190520774 0.83330865968941 0.524246633909892
"156" "COM_1471" 0.0930735930735931 0.476190476190476 0.170457239410824 0.577879381571843 0.212410203181196
"157" "COM_1472" 0.0649350649350649 0.00952380952380952 0.971744824406122 1.30059991749298 0.745622118532108
"158" "COM_1473" 1675 3192 4709 6226 7743
"159" "COM_1474" 0.930735930735931 0.914285714285714 NA 0.670999677658016 0.753203765173822
"160" "COM_1475" 1677 3194 4711 6228 7745
"161" "COM_1476" 1678 3195 4712 6229 7746
"162" "COM_1477" 1679 3196 4713 6230 7747
"163" "COM_1478" 1680 3197 4714 6231 7748
"164" "COM_1479" 0.30952380952381 0.761904761904762 1.08782913036222 1.13673045238732 1.10769822125822
"165" "COM_148" 0.025974025974026 0.114285714285714 0.358387775409374 0.673281253767415 0.418532006613478
"166" "COM_1480" 0.0173160173160173 1 NA 0.738614193101448 0.696910845216415
"167" "COM_1481" 0.393939393939394 0.352380952380952 0.0903442108946803 0.195298961464311 0.0567637410796853
"168" "COM_1482" 0.00865800865800866 0.019047619047619 0.972141987374949 1.13630817293203 0.905069463173572
"169" "COM_1483" 0.588744588744589 0.609523809523809 0.616242005243005 0.726885643223507 0.540621417714933
"170" "COM_1484" 0.818181818181818 0.352380952380952 0.88986052861012 0.948454707485396 1.17162214358706
"171" "COM_1485" 0.699134199134199 0.019047619047619 1.07470490948781 1.05273914887106 1.41992480183914
"172" "COM_1487" 0.00432900432900433 0.609523809523809 0.353780323315772 0.795994916147702 0.686456040678842
"173" "COM_1491" 0.19047619047619 0.4 NA NA NA
"174" "COM_1494" 0.0411255411255411 0.609523809523809 0.52800599550718 0.845217585462602 0.714399544810402
"175" "COM_1498" 0.588744588744589 0.476190476190476 0.138210051914799 0.20721563776889 0.292671486324389
"176" "COM_1499" 0.051948051948052 0.914285714285714 NA 0.922598199324373 1.03912302554723
"177" "COM_15" 0.818181818181818 0.476190476190476 0.435652459053736 0.54685522401354 0.602967415994916
"178" "COM_150" 0.0411255411255411 0.609523809523809 0.341616855107197 0.852696207490338 0.57300145667687
"179" "COM_1505" 0.17965367965368 0.914285714285714 0.506138798884585 0.705858510778429 0.649534152340282
"180" "COM_1506" 0.937229437229437 0.476190476190476 1.25649591517928 1.25613335783464 0.977213095747054
"181" "COM_1507" 0.588744588744589 0.609523809523809 0.567661952548729 0.584225855777199 0.515921884363103
"182" "COM_1508" 0.132034632034632 0.914285714285714 1.1952956009447 0.683266651642898 0.365049713152995
"183" "COM_1509" 0.699134199134199 0.352380952380952 0.470117054415991 0.456727872352765 0.345953778707958
"184" "COM_1514" 1701 3218 4735 6252 7769
"185" "COM_1515" 0.484848484848485 0.476190476190476 0.870229282616717 0.923200107362656 0.86446994135895
"186" "COM_1519" 0.857142857142857 0.8 NA NA NA
"187" "COM_152" 0.484848484848485 0.609523809523809 1.1166591058716 1.28005375677476 1.14720773394564
"188" "COM_1520" 0.588744588744589 0.476190476190476 0.777828967054181 0.647974188073488 0.318439450207609
"189" "COM_1523" 0.937229437229437 0.476190476190476 0.292186688123197 0.406253978384947 0.533309023753871
"190" "COM_1524" 0.30952380952381 0.609523809523809 0.230771020020772 0.489389843480489 0.312159479199946
"191" "COM_1526" 0.24025974025974 0.609523809523809 1.47213157442711 1.60223249439579 1.69672115276455
"192" "COM_1527" 0.73015873015873 0.114285714285714 NA NA 1.78377108365569
"193" "COM_1528" 0.24025974025974 0.171428571428571 0.784624572924097 0.564997226462023 0.884014388503233
"194" "COM_153" 0.937229437229437 0.352380952380952 0.872701410129176 0.969082926486723 0.60211601363861
"195" "COM_1534" 1 0.352380952380952 0.722137624619332 0.71327566813061 0.868236700802873
"196" "COM_1536" 0.937229437229437 0.761904761904762 1.14702096367613 1.15567671905986 1.1520698492894
"197" "COM_1539" 0.132034632034632 1 0.508716164301122 0.670324512551515 0.665301051973862
"198" "COM_154" 0.393939393939394 0.761904761904762 0.831510696690029 1.1061913369834 1.19061942097778
"199" "COM_1541" 0.00432900432900433 0.00952380952380952 0.762638459153775 1.23078939167114 0.674493505487929
"200" "COM_1549" 0.588744588744589 0.914285714285714 0.359516720323954 0.577982154015396 0.461924187366331
"201" "COM_155" 0.393939393939394 1 0.751822465989864 1.02006750966006 1.05327878280684
"202" "COM_1550" 0.536796536796537 0.476190476190476 NA 0.72314692373078 0.740644608379564
"203" "COM_1553" 0.0151515151515152 0.476190476190476 0.614098320968682 0.841257221266229 0.779893486299291
"204" "COM_1554" 0.588744588744589 0.352380952380952 0.429671004579618 0.503045324552492 0.649793308218823
"205" "COM_1556" 0.30952380952381 0.476190476190476 1.70412758856328 1.55797810059859 1.56145998763238
"206" "COM_1559" 0.24025974025974 0.609523809523809 0.660264183396286 0.438325908663936 0.333791502021983
"207" "COM_156" 0.0411255411255411 0.0666666666666667 0.861969824652862 0.471145650049904 0.847449936035395
"208" "COM_1561" 0.536796536796537 0.352380952380952 NA 0.74847458386269 1.02141430556203
"209" "COM_1562" 0.0930735930735931 0.257142857142857 0.495850143716297 0.891327813959977 1.12099472442105
"210" "COM_1563" 0.24025974025974 0.257142857142857 0.854787665819184 0.950253134070879 0.827918061732388
"211" "COM_1564" 0.0151515151515152 0.114285714285714 0.268420062384482 0.567653124310119 0.333706755940562
"212" "COM_1565" 0.00216450216450216 0.00952380952380952 0.24434879363849 1.09813745085024 0.363763051734697
"213" "COM_157" 0.0649350649350649 0.914285714285714 1.00584540621215 0.540791783861212 0.625774720003166
"214" "COM_1573" 0.818181818181818 0.0666666666666667 1.09073428360613 0.994131973849913 0.560762592048441
"215" "COM_158" 0.818181818181818 0.761904761904762 0.915132638022687 0.777890709417183 0.924421672550037
"216" "COM_1587" 0.025974025974026 0.114285714285714 0.757491718682945 1.23709942922242 0.821934787953889
"217" "COM_1589" 0.24025974025974 0.609523809523809 0.372303755192938 0.66803503560562 0.483956580488457
"218" "COM_159" 0.0411255411255411 0.609523809523809 1.0702159035846 0.541696525461708 0.652515800569317
"219" "COM_1590" 0.17965367965368 0.352380952380952 0.268320915206727 0.224026971593953 0.257204476945022
"220" "COM_1591" 0.00216450216450216 0.914285714285714 0.945185955797616 0.443985425224245 0.423547170563922
"221" "COM_1593" 0.025974025974026 0.00952380952380952 0.521252610003252 0.849151797053204 0.417424368126829
"222" "COM_1595" 0.0411255411255411 0.0380952380952381 0.232676981728466 0.915754486039806 0.192936587537947
"223" "COM_160" 0.484848484848485 0.761904761904762 0.9154315337074 0.867851775999923 0.773953048697529
"224" "COM_1601" 0.818181818181818 0.476190476190476 1.62460551722227 1.46291042949913 1.36291085549105
"225" "COM_1603" 0.0151515151515152 0.171428571428571 0.389681150333808 0.824352617099651 0.586934183274635
"226" "COM_1604" 0.17965367965368 0.609523809523809 0.640644612472715 0.77057577417474 0.801870130264343
"227" "COM_1607" 0.24025974025974 0.257142857142857 0.60766657606808 0.945139626216573 0.439398241782982
"228" "COM_1608" 0.937229437229437 0.352380952380952 0.696524056772681 0.763836023977616 0.393093039297192
"229" "COM_1609" 0.393939393939394 0.352380952380952 0.779283644058562 1.03570356537928 0.6349277311521
"230" "COM_161" 0.24025974025974 0.761904761904762 1.07845921433967 1.31494246469592 1.20924756415246
"231" "COM_1611" 0.0930735930735931 0.171428571428571 0.605692016153133 1.02823986106566 0.507259542062061
"232" "COM_1612" 0.699134199134199 0.352380952380952 0.876218056824789 1.00199271466849 0.776611252805485
"233" "COM_1617" 0.699134199134199 0.0666666666666667 0.596055665097701 0.615629690237777 0.982784224222907
"234" "COM_1619" 0.588744588744589 0.761904761904762 1.12523267672934 0.920055940617725 0.878957921593052
"235" "COM_162" 0.484848484848485 0.476190476190476 1.20753019379858 1.2636057724669 1.02511452181398
"236" "COM_1622" 0.17965367965368 0.352380952380952 0.801633007149553 0.882823526415999 0.776226556705975
"237" "COM_1623" 0.0151515151515152 0.476190476190476 0.881504732934818 0.604301312473897 0.705107945458909
"238" "COM_1624" 0.818181818181818 0.761904761904762 1.23210608576266 1.25787409293905 1.1990465854812
"239" "COM_1629" 0.393939393939394 0.352380952380952 0.328225776220688 0.388194123094311 0.420504970201788
"240" "COM_163" 0.00432900432900433 0.114285714285714 1.7691858251776 0.729553765403387 1.38880372034345
"241" "COM_1630" 0.818181818181818 0.761904761904762 0.560442836870439 0.664926604010198 0.55988550091361
"242" "COM_1631" 0.17965367965368 1 0.95527129052317 1.14435615504648 1.05594356176158
"243" "COM_1635" 0.818181818181818 0.257142857142857 1.74599697740223 1.81539302942045 1.48233582832378
"244" "COM_1636" 0.30952380952381 0.761904761904762 1.11204100519892 1.20379970374187 1.246326905185
"245" "COM_1638" 0.0151515151515152 0.0380952380952381 0.706526021630092 1.06134407824168 0.78872653231762
"246" "COM_1639" 0.00216450216450216 0.114285714285714 0.937230058904718 0.723127933925108 0.556950714833701
"247" "COM_1644" 0.00216450216450216 0.0666666666666667 0.737387243667428 0.976542848330743 0.799098338495014
"248" "COM_1645" 0.818181818181818 0.171428571428571 0.719702773302565 0.765579431772719 0.603790172386801
"249" "COM_1646" 0.17965367965368 0.0380952380952381 0.363830622388041 0.544437930583385 0.297213192669024
"250" "COM_1647" 0.699134199134199 1 1.44864770067437 1.37808313804554 1.32408583350329
"251" "COM_1648" 0.00432900432900433 0.00952380952380952 0.874798750245499 1.08133195762265 0.671966702412427
"252" "COM_1649" 0.699134199134199 0.761904761904762 0.206785948811063 0.316194839283017 0.22058204359179
"253" "COM_165" 0.588744588744589 0.476190476190476 1.04820573783926 1.00833853610045 0.943751360685741
"254" "COM_1650" 0.393939393939394 0.914285714285714 0.647796855410546 0.821727886751323 0.805404507541501
"255" "COM_1651" 0.00952380952380952 0.0285714285714286 0.586311698943681 NA 0.573755796797697
"256" "COM_1652" 0.132034632034632 0.171428571428571 0.68845304457992 1.0512621880414 0.593817494662638
"257" "COM_1653" 0.0649350649350649 0.171428571428571 1.43597538603313 1.04384226697238 1.31034773147726
"258" "COM_1656" 1775 3292 4809 6326 7843
"259" "COM_1657" 0.0380952380952381 0.0285714285714286 0.340190319383983 NA 0.375350358283975
"260" "COM_1658" 0.0649350649350649 0.761904761904762 0.857433354544916 1.14290472403089 1.13919596053152
"261" "COM_1659" 0.0649350649350649 1 0.32949737877253 0.469544988400375 0.492891003877766
"262" "COM_166" 0.025974025974026 0.476190476190476 0.648297350365137 1.21499034144447 1.02308798059979
"263" "COM_1660" 1 0.342857142857143 0.18815138743268 NA 0.626991036486618
"264" "COM_1661" 0.00216450216450216 0.0380952380952381 0.901052961732552 1.16577498391952 0.959251991851779
"265" "COM_1662" 0.699134199134199 1 0.189968868155311 0.288609277033435 0.27080468433831
"266" "COM_1663" 0.699134199134199 0.257142857142857 0.222594775891122 0.293081488014757 0.0977472641279011
"267" "COM_1664" 0.393939393939394 0.171428571428571 0.21078877767817 0.321871064062027 0.131458847033832
"268" "COM_1665" 0.699134199134199 0.476190476190476 0.384663262509727 0.449207312932913 0.454259175830114
"269" "COM_1666" 0.0151515151515152 0.914285714285714 0.992844027204692 0.728937067279468 0.770294705850998
"270" "COM_1668" 0.132034632034632 0.476190476190476 0.166169291722835 0.288363924684315 0.346115361685169
"271" "COM_167" 0.393939393939394 0.171428571428571 1.12430477936657 0.990564063767009 0.65975586800604
"272" "COM_1670" 0.00865800865800866 0.352380952380952 0.190789466147061 0.402025241215201 0.292916743716967
"273" "COM_1671" 0.699134199134199 0.171428571428571 0.993315213504925 1.06091469368102 0.853706528362772
"274" "COM_1672" 0.0151515151515152 0.0380952380952381 0.412195732676407 0.750442283976944 0.402312050977665
"275" "COM_1674" 0.0151515151515152 0.019047619047619 0.718316488344959 1.12493747469743 0.511958497194524
"276" "COM_1675" 0.00432900432900433 0.171428571428571 1.35157180281186 1.01731693545582 0.788994566648933
"277" "COM_1676" 0.00216450216450216 0.352380952380952 0.457568166371481 0.887818405761355 0.746723259072084
"278" "COM_1677" 0.699134199134199 0.761904761904762 1.43411585083352 1.26322566819713 1.08878725941843
"279" "COM_1678" 0.17965367965368 0.257142857142857 0.752339059997706 1.03283095898035 0.663645149364423
"280" "COM_1679" 0.025974025974026 0.761904761904762 0.457376549862214 0.201412911491111 0.178614525356028
"281" "COM_168" 0.30952380952381 0.476190476190476 0.221477816694406 0.827044503239843 0.300235301610562
"282" "COM_1680" 1799 3316 4833 6350 7867
