"cell" "Complex" "sd"
"8475" "CyT49_Liver_D8" "COM_2959" 1.39873584124642
"8476" "CyT49_Liver_D8" "COM_2960" 1.75903798205258
"8477" "CyT49_Liver_D8" "COM_2961" 0.172603977052156
"8478" "CyT49_Liver_D8" "COM_2962" 0.820438192862231
"8479" "CyT49_Liver_D8" "COM_2963" 1.81397372694655
"8480" "CyT49_Liver_D8" "COM_2966" 1.11824367448301
"8481" "CyT49_Liver_D8" "COM_2967" 0.942985353743469
"8482" "CyT49_Liver_D8" "COM_2968" 2.02191641129209
"8483" "CyT49_Liver_D8" "COM_2969" NA
"8484" "CyT49_Liver_D8" "COM_297" 0.610464325825292
"8485" "CyT49_Liver_D8" "COM_2970" 0.890704863982259
"8486" "CyT49_Liver_D8" "COM_2971" 1.01957196147711
"8487" "CyT49_Liver_D8" "COM_2972" 0.605874845847174
"8488" "CyT49_Liver_D8" "COM_2973" 1.00786995398686
"8489" "CyT49_Liver_D8" "COM_2974" 1.09670033622815
"8490" "CyT49_Liver_D8" "COM_2975" 1.4881755814794
"8491" "CyT49_Liver_D8" "COM_2976" 1.3746733699096
"8492" "CyT49_Liver_D8" "COM_2977" 1.0879251011723
"8493" "CyT49_Liver_D8" "COM_2978" 0.924781854324502
"8494" "CyT49_Liver_D8" "COM_2979" 1.30151474122707
"8495" "CyT49_Liver_D8" "COM_298" 0.885927521358578
"8496" "CyT49_Liver_D8" "COM_2981" 0.877421086457917
"8497" "CyT49_Liver_D8" "COM_2982" 1.20346808404575
"8498" "CyT49_Liver_D8" "COM_2983" 1.17447311637925
"8499" "CyT49_Liver_D8" "COM_2984" 1.17447311637925
"8500" "CyT49_Liver_D8" "COM_2985" 1.46268389191908
"8501" "CyT49_Liver_D8" "COM_2986" 0.201076012149711
"8502" "CyT49_Liver_D8" "COM_2987" 1.62126643962774
"8503" "CyT49_Liver_D8" "COM_2988" 0.840426750956378
"8504" "CyT49_Liver_D8" "COM_2989" 1.53067311686983
"8505" "CyT49_Liver_D8" "COM_299" 0.619550499564257
"8506" "CyT49_Liver_D8" "COM_2990" 0.742764011595995
"8507" "CyT49_Liver_D8" "COM_2991" 0.200276434209047
"8508" "CyT49_Liver_D8" "COM_2992" 1.04446018288575
"8509" "CyT49_Liver_D8" "COM_2993" 1.14870358600443
"8510" "CyT49_Liver_D8" "COM_2994" 0.43027180513335
"8511" "CyT49_Liver_D8" "COM_2995" 0.579401809325849
"8512" "CyT49_Liver_D8" "COM_2996" 0.943902863725398
"8513" "CyT49_Liver_D8" "COM_2997" 1.04186990613808
"8514" "CyT49_Liver_D8" "COM_2998" 0.973271587071735
"8515" "CyT49_Liver_D8" "COM_2999" 0.672414284575135
"8516" "CyT49_Liver_D8" "COM_3" NA
"8517" "CyT49_Liver_D8" "COM_30" 0.719340973191451
"8518" "CyT49_Liver_D8" "COM_300" 1.36949694606571
"8519" "CyT49_Liver_D8" "COM_3000" 0.797581463161808
"8520" "CyT49_Liver_D8" "COM_3001" 0.440265050531989
"8521" "CyT49_Liver_D8" "COM_3002" 0.251326262399346
"8522" "CyT49_Liver_D8" "COM_3003" 0.967764061157942
"8523" "CyT49_Liver_D8" "COM_3004" 0.771158618971953
"8524" "CyT49_Liver_D8" "COM_3005" 0.104287663768857
"8525" "CyT49_Liver_D8" "COM_3006" 0.68552447825401
"8526" "CyT49_Liver_D8" "COM_3008" 0.405649571918326
"8527" "CyT49_Liver_D8" "COM_3009" 0.459528355711549
"8528" "CyT49_Liver_D8" "COM_301" 0.869383842282465
"8529" "CyT49_Liver_D8" "COM_3010" 1.01699981914304
"8530" "CyT49_Liver_D8" "COM_3011" 0.830869369201297
"8531" "CyT49_Liver_D8" "COM_3012" 0.665079181129112
"8532" "CyT49_Liver_D8" "COM_3013" 0.924176399023418
"8533" "CyT49_Liver_D8" "COM_3014" 0.783445344997359
"8534" "CyT49_Liver_D8" "COM_3015" 0.606978613816067
"8535" "CyT49_Liver_D8" "COM_3017" 0.352472792682807
"8536" "CyT49_Liver_D8" "COM_3018" 0.181270539674359
"8537" "CyT49_Liver_D8" "COM_3019" 0.518451823199881
"8538" "CyT49_Liver_D8" "COM_302" 0.939492217572115
"8539" "CyT49_Liver_D8" "COM_3020" 0.53063428814273
"8540" "CyT49_Liver_D8" "COM_3021" 0.946589742597265
"8541" "CyT49_Liver_D8" "COM_3022" 0.69408632701597
"8542" "CyT49_Liver_D8" "COM_3023" 0.74638453176885
"8543" "CyT49_Liver_D8" "COM_3025" 1.01295553079064
"8544" "CyT49_Liver_D8" "COM_3026" 0.80069346505637
"8545" "CyT49_Liver_D8" "COM_3027" 1.22870066182333
"8546" "CyT49_Liver_D8" "COM_3028" 0.608179887010604
"8547" "CyT49_Liver_D8" "COM_3029" 1.03826814548344
"8548" "CyT49_Liver_D8" "COM_303" 0.393380309403055
"8549" "CyT49_Liver_D8" "COM_3030" 0.879636774380945
"8550" "CyT49_Liver_D8" "COM_3031" 0.194293985998065
"8551" "CyT49_Liver_D8" "COM_3032" 1.03998707515154
"8552" "CyT49_Liver_D8" "COM_3033" 0.976713265914468
"8553" "CyT49_Liver_D8" "COM_3034" 0.632662994359387
"8554" "CyT49_Liver_D8" "COM_3035" 0.815255025613693
"8555" "CyT49_Liver_D8" "COM_3036" 0.195697519593078
"8556" "CyT49_Liver_D8" "COM_3037" 0.843848803102845
"8557" "CyT49_Liver_D8" "COM_3038" 0.974568246460986
"8558" "CyT49_Liver_D8" "COM_3039" 0.808954638777184
"8559" "CyT49_Liver_D8" "COM_304" 0.536626568996073
"8560" "CyT49_Liver_D8" "COM_3040" 0.661542205097496
"8561" "CyT49_Liver_D8" "COM_3041" 0.7578424787716
"8562" "CyT49_Liver_D8" "COM_3042" 1.17447311637925
"8563" "CyT49_Liver_D8" "COM_3043" 1.227250106423
"8564" "CyT49_Liver_D8" "COM_3044" 0.291964349641553
"8565" "CyT49_Liver_D8" "COM_3045" 1.5102508724002
"8566" "CyT49_Liver_D8" "COM_3046" 1.49519977059904
"8567" "CyT49_Liver_D8" "COM_3047" 1.26263326428701
"8568" "CyT49_Liver_D8" "COM_3048" 0.557712527618538
"8569" "CyT49_Liver_D8" "COM_3049" 0.769400425025503
"8570" "CyT49_Liver_D8" "COM_305" 0.442261682364184
"8571" "CyT49_Liver_D8" "COM_3050" 0.718093519191075
"8572" "CyT49_Liver_D8" "COM_3051" 0.873388634923752
"8573" "CyT49_Liver_D8" "COM_3052" 1.13040091835553
"8574" "CyT49_Liver_D8" "COM_3053" 1.15758879011041
"8575" "CyT49_Liver_D8" "COM_3054" 0.708079769655942
"8576" "CyT49_Liver_D8" "COM_3055" 1.86912912952717
"8577" "CyT49_Liver_D8" "COM_3056" 1.19896245472244
"8578" "CyT49_Liver_D8" "COM_3057" 1.19614166954735
"8579" "CyT49_Liver_D8" "COM_3058" 1.13718682026619
"8580" "CyT49_Liver_D8" "COM_3059" 0.524719796876865
"8581" "CyT49_Liver_D8" "COM_306" 0.798303348125616
"8582" "CyT49_Liver_D8" "COM_3060" 0.502010474835952
"8583" "CyT49_Liver_D8" "COM_3061" 0.849215002988875
"8584" "CyT49_Liver_D8" "COM_3062" 0.731452974609144
"8585" "CyT49_Liver_D8" "COM_3063" 0.951682779311874
"8586" "CyT49_Liver_D8" "COM_3064" 0.849215002988875
"8587" "CyT49_Liver_D8" "COM_3065" 0.849215002988875
"8588" "CyT49_Liver_D8" "COM_3066" 0.849215002988875
"8589" "CyT49_Liver_D8" "COM_3067" 0.420269220304858
"8590" "CyT49_Liver_D8" "COM_3068" 0.577391355320034
"8591" "CyT49_Liver_D8" "COM_3069" 0.820453623499288
"8592" "CyT49_Liver_D8" "COM_307" 0.822864819004147
"8593" "CyT49_Liver_D8" "COM_3070" 0.608350217292439
"8594" "CyT49_Liver_D8" "COM_3071" 1.1052100303053
"8595" "CyT49_Liver_D8" "COM_3072" 0.506662348309984
"8596" "CyT49_Liver_D8" "COM_3073" 0.858370061409407
"8597" "CyT49_Liver_D8" "COM_3074" 0.703975833116315
"8598" "CyT49_Liver_D8" "COM_3075" 0.42907276305054
"8599" "CyT49_Liver_D8" "COM_3076" 1.08050922630246
"8600" "CyT49_Liver_D8" "COM_3077" 0.0952198036178504
"8601" "CyT49_Liver_D8" "COM_3078" 0.0702017828282703
"8602" "CyT49_Liver_D8" "COM_3079" 1.22355972057507
"8603" "CyT49_Liver_D8" "COM_308" 0.89232403623438
"8604" "CyT49_Liver_D8" "COM_3080" 1.39154249203814
"8605" "CyT49_Liver_D8" "COM_3081" 1.31498776991203
"8606" "CyT49_Liver_D8" "COM_3082" 1.39154249203814
"8607" "CyT49_Liver_D8" "COM_3083" 1.39154249203814
"8608" "CyT49_Liver_D8" "COM_3084" 1.12045094832032
"8609" "CyT49_Liver_D8" "COM_3085" 1.84961825614765
"8610" "CyT49_Liver_D8" "COM_3086" 0.592738468826573
"8611" "CyT49_Liver_D8" "COM_3087" 2.05950456113797
"8612" "CyT49_Liver_D8" "COM_3088" 0.14928372431615
"8613" "CyT49_Liver_D8" "COM_3089" 0.607717947884955
"8614" "CyT49_Liver_D8" "COM_309" 0.596038465208647
"8615" "CyT49_Liver_D8" "COM_3090" 0.513240659412858
"8616" "CyT49_Liver_D8" "COM_3091" 1.09209521287348
"8617" "CyT49_Liver_D8" "COM_3092" 0.335079136468325
"8618" "CyT49_Liver_D8" "COM_3093" 0.775051945236009
"8619" "CyT49_Liver_D8" "COM_3094" 0.920165610154631
"8620" "CyT49_Liver_D8" "COM_3095" 1.12213344613328
"8621" "CyT49_Liver_D8" "COM_3096" 0.536626568996073
"8622" "CyT49_Liver_D8" "COM_3097" 1.12213344613328
"8623" "CyT49_Liver_D8" "COM_3098" 1.12213344613328
"8624" "CyT49_Liver_D8" "COM_3099" 0.920165610154631
"8625" "CyT49_Liver_D8" "COM_31" 1.00445193630021
"8626" "CyT49_Liver_D8" "COM_310" 1.0833327431545
"8627" "CyT49_Liver_D8" "COM_3100" 1.05190566112723
"8628" "CyT49_Liver_D8" "COM_3101" 0.731752989991344
"8629" "CyT49_Liver_D8" "COM_3102" 1.2531222841573
"8630" "CyT49_Liver_D8" "COM_3103" 1.36985985711694
"8631" "CyT49_Liver_D8" "COM_3104" 0.220524718871504
"8632" "CyT49_Liver_D8" "COM_3105" 0.750014110322817
"8633" "CyT49_Liver_D8" "COM_3106" 1.58713681785908
"8634" "CyT49_Liver_D8" "COM_3107" 0.0799047202802761
"8635" "CyT49_Liver_D8" "COM_3108" 0.909310380714804
"8636" "CyT49_Liver_D8" "COM_3109" 0.885244323745287
"8637" "CyT49_Liver_D8" "COM_311" 1.0833327431545
"8638" "CyT49_Liver_D8" "COM_3110" 0.531739104642415
"8639" "CyT49_Liver_D8" "COM_3111" 0.654460635722475
"8640" "CyT49_Liver_D8" "COM_3112" 0.817093079082317
"8641" "CyT49_Liver_D8" "COM_3113" 0.533164622456909
"8642" "CyT49_Liver_D8" "COM_3114" NA
"8643" "CyT49_Liver_D8" "COM_3115" 0.235025503827763
"8644" "CyT49_Liver_D8" "COM_3116" 0.756075942224606
"8645" "CyT49_Liver_D8" "COM_3117" 0.79818875405246
"8646" "CyT49_Liver_D8" "COM_3118" 0.730932116769685
"8647" "CyT49_Liver_D8" "COM_3119" 0.3105700455851
"8648" "CyT49_Liver_D8" "COM_312" 0.362662004261746
"8649" "CyT49_Liver_D8" "COM_3120" 1.00785888683772
"8650" "CyT49_Liver_D8" "COM_3121" 0.841418223528852
"8651" "CyT49_Liver_D8" "COM_3122" 0.992071702152391
"8652" "CyT49_Liver_D8" "COM_3123" 1.81829433662211
"8653" "CyT49_Liver_D8" "COM_3124" 2.20250819472555
"8654" "CyT49_Liver_D8" "COM_3125" 1.34746610994056
"8655" "CyT49_Liver_D8" "COM_3126" 0.660264689780202
"8656" "CyT49_Liver_D8" "COM_3127" 0.0772304934340148
"8657" "CyT49_Liver_D8" "COM_3128" 0.774624936338349
"8658" "CyT49_Liver_D8" "COM_3129" 1.08477118333374
"8659" "CyT49_Liver_D8" "COM_313" 0.742586537671956
"8660" "CyT49_Liver_D8" "COM_3130" 0.475476655035307
"8661" "CyT49_Liver_D8" "COM_314" 0.470961305217373
"8662" "CyT49_Liver_D8" "COM_315" 0.620790701907529
"8663" "CyT49_Liver_D8" "COM_317" 0.36354761072502
"8664" "CyT49_Liver_D8" "COM_318" 0.730036961899937
"8665" "CyT49_Liver_D8" "COM_321" 1.16863058081233
"8666" "CyT49_Liver_D8" "COM_322" 1.03563545603224
"8667" "CyT49_Liver_D8" "COM_323" 0.329069316951735
"8668" "CyT49_Liver_D8" "COM_324" 1.3913564880893
"8669" "CyT49_Liver_D8" "COM_327" 0.411202673070506
"8670" "CyT49_Liver_D8" "COM_328" 0.479523374619272
"8671" "CyT49_Liver_D8" "COM_329" 0.462602995537675
"8672" "CyT49_Liver_D8" "COM_33" 1.21288259037629
"8673" "CyT49_Liver_D8" "COM_330" 0.397560082330227
"8674" "CyT49_Liver_D8" "COM_331" 0.581599920836815
"8675" "CyT49_Liver_D8" "COM_332" 0.40254978339915
"8676" "CyT49_Liver_D8" "COM_333" 1.22972343166053
"8677" "CyT49_Liver_D8" "COM_334" 0.455557462865362
"8678" "CyT49_Liver_D8" "COM_335" 0.328792475113337
"8679" "CyT49_Liver_D8" "COM_336" 0.425430646849926
"8680" "CyT49_Liver_D8" "COM_338" 0.189432459440103
"8681" "CyT49_Liver_D8" "COM_34" 0.869355431972844
"8682" "CyT49_Liver_D8" "COM_340" 0.739963494368696
"8683" "CyT49_Liver_D8" "COM_341" 0.407319416887766
"8684" "CyT49_Liver_D8" "COM_342" 1.13106097043035
"8685" "CyT49_Liver_D8" "COM_343" 0.702943048797231
"8686" "CyT49_Liver_D8" "COM_344" 0.831270499492764
"8687" "CyT49_Liver_D8" "COM_345" 1.04614341988311
"8688" "CyT49_Liver_D8" "COM_347" 0.10328691436217
"8689" "CyT49_Liver_D8" "COM_348" 0.274566161000485
"8690" "CyT49_Liver_D8" "COM_349" 1.30305588147618
"8691" "CyT49_Liver_D8" "COM_35" 0.438354698077926
"8692" "CyT49_Liver_D8" "COM_351" 0.886119223924316
"8693" "CyT49_Liver_D8" "COM_352" 0.812287606664095
"8694" "CyT49_Liver_D8" "COM_353" 0.799421168342688
"8695" "CyT49_Liver_D8" "COM_354" 1.01097218715072
"8696" "CyT49_Liver_D8" "COM_357" 1.03544751542223
"8697" "CyT49_Liver_D8" "COM_358" 0.288378767263015
"8698" "CyT49_Liver_D8" "COM_359" 0.813066007512815
"8699" "CyT49_Liver_D8" "COM_36" 0.374380909036925
"8700" "CyT49_Liver_D8" "COM_363" 1.30624170040623
"8701" "CyT49_Liver_D8" "COM_364" 1.03811298819169
"8702" "CyT49_Liver_D8" "COM_365" 1.23829731376879
"8703" "CyT49_Liver_D8" "COM_366" 0.210484427530602
"8704" "CyT49_Liver_D8" "COM_367" 1.32712526336323
"8705" "CyT49_Liver_D8" "COM_368" 1.02675831139514
"8706" "CyT49_Liver_D8" "COM_369" 1.17392291769635
"8707" "CyT49_Liver_D8" "COM_37" 0.72723073720404
"8708" "CyT49_Liver_D8" "COM_370" 0.401594885544913
"8709" "CyT49_Liver_D8" "COM_371" 2.3977640708269
"8710" "CyT49_Liver_D8" "COM_372" 0.790859256592844
"8711" "CyT49_Liver_D8" "COM_373" 0.108055337526286
"8712" "CyT49_Liver_D8" "COM_374" 0.530328147886127
"8713" "CyT49_Liver_D8" "COM_376" 0.545315596372167
"8714" "CyT49_Liver_D8" "COM_377" 0.988667370384551
"8715" "CyT49_Liver_D8" "COM_378" 0.846853054293464
"8716" "CyT49_Liver_D8" "COM_379" 0.794404192684556
"8717" "CyT49_Liver_D8" "COM_38" 0.848260252758893
"8718" "CyT49_Liver_D8" "COM_380" NA
"8719" "CyT49_Liver_D8" "COM_381" 0.250641775278617
"8720" "CyT49_Liver_D8" "COM_382" NA
"8721" "CyT49_Liver_D8" "COM_384" NA
"8722" "CyT49_Liver_D8" "COM_386" NA
"8723" "CyT49_Liver_D8" "COM_387" NA
"8724" "CyT49_Liver_D8" "COM_388" NA
"8725" "CyT49_Liver_D8" "COM_389" NA
"8726" "CyT49_Liver_D8" "COM_390" 0.560705660367736
"8727" "CyT49_Liver_D8" "COM_391" NA
"8728" "CyT49_Liver_D8" "COM_394" 1.27345571658844
"8729" "CyT49_Liver_D8" "COM_395" 1.24436551980561
"8730" "CyT49_Liver_D8" "COM_396" 0.738771044661373
"8731" "CyT49_Liver_D8" "COM_397" 0.458829008041431
"8732" "CyT49_Liver_D8" "COM_399" 0.232696648634244
"8733" "CyT49_Liver_D8" "COM_4" 0.761833674831787
"8734" "CyT49_Liver_D8" "COM_40" 0.690259878129028
"8735" "CyT49_Liver_D8" "COM_400" 1.01876645593184
"8736" "CyT49_Liver_D8" "COM_402" 0.0028240957693569
"8737" "CyT49_Liver_D8" "COM_404" 0.414280973808817
"8738" "CyT49_Liver_D8" "COM_407" 0.998258877882551
"8739" "CyT49_Liver_D8" "COM_408" 1.46676195342923
"8740" "CyT49_Liver_D8" "COM_409" 0.917553129335997
"8741" "CyT49_Liver_D8" "COM_41" 0.915480718542487
"8742" "CyT49_Liver_D8" "COM_410" NA
"8743" "CyT49_Liver_D8" "COM_411" 0.967954515672306
"8744" "CyT49_Liver_D8" "COM_412" 0.92497677776946
"8745" "CyT49_Liver_D8" "COM_413" 1.04293688667045
"8746" "CyT49_Liver_D8" "COM_414" 0.809053676241056
"8747" "CyT49_Liver_D8" "COM_415" 0.864051786575681
"8748" "CyT49_Liver_D8" "COM_416" 1.35137064159771
"8749" "CyT49_Liver_D8" "COM_418" NA
"8750" "CyT49_Liver_D8" "COM_419" 0.92497677776946
"8751" "CyT49_Liver_D8" "COM_42" 0.615317307501314
"8752" "CyT49_Liver_D8" "COM_422" 0.117592821062031
"8753" "CyT49_Liver_D8" "COM_423" 1.365683020107
"8754" "CyT49_Liver_D8" "COM_424" 1.54064409055464
"8755" "CyT49_Liver_D8" "COM_426" 0.241364773855657
"8756" "CyT49_Liver_D8" "COM_427" 0.20578428014809
"8757" "CyT49_Liver_D8" "COM_429" 1.30989707885155
"8758" "CyT49_Liver_D8" "COM_43" 1.61978661635597
"8759" "CyT49_Liver_D8" "COM_431" 1.0621689348738
"8760" "CyT49_Liver_D8" "COM_432" 0.535212012854563
"8761" "CyT49_Liver_D8" "COM_434" 1.56425144593391
"8762" "CyT49_Liver_D8" "COM_435" 0.889038588644628
"8763" "CyT49_Liver_D8" "COM_436" 0.948961209628454
"8764" "CyT49_Liver_D8" "COM_437" 0.981757352973421
"8765" "CyT49_Liver_D8" "COM_438" 0.844712710231324
"8766" "CyT49_Liver_D8" "COM_439" 1.60213858409416
"8767" "CyT49_Liver_D8" "COM_441" 1.2991502748729
"8768" "CyT49_Liver_D8" "COM_442" 1.2503597929227
"8769" "CyT49_Liver_D8" "COM_443" 0.213655443514893
"8770" "CyT49_Liver_D8" "COM_444" 0.33359317574412
"8771" "CyT49_Liver_D8" "COM_447" 0.823922918498294
"8772" "CyT49_Liver_D8" "COM_450" 0.69194355943181
"8773" "CyT49_Liver_D8" "COM_451" 1.47627989413119
"8774" "CyT49_Liver_D8" "COM_452" 0.690798758732847
"8775" "CyT49_Liver_D8" "COM_454" 0.766780652390397
"8776" "CyT49_Liver_D8" "COM_455" 0.999243138540016
"8777" "CyT49_Liver_D8" "COM_457" 1.39726382768862
"8778" "CyT49_Liver_D8" "COM_459" 0.684787216806928
"8779" "CyT49_Liver_D8" "COM_460" 0.430544225190106
"8780" "CyT49_Liver_D8" "COM_461" 0.994059014969025
"8781" "CyT49_Liver_D8" "COM_462" 0.126225516653619
"8782" "CyT49_Liver_D8" "COM_463" 1.05895578890424
"8783" "CyT49_Liver_D8" "COM_464" 0.568143904248519
"8784" "CyT49_Liver_D8" "COM_465" 0.485160558963578
"8785" "CyT49_Liver_D8" "COM_467" 0.702583441909015
"8786" "CyT49_Liver_D8" "COM_470" 0.361176735096196
"8787" "CyT49_Liver_D8" "COM_471" 0.489739466668813
"8788" "CyT49_Liver_D8" "COM_472" 0.907542405855545
"8789" "CyT49_Liver_D8" "COM_474" 0.449953945120352
"8790" "CyT49_Liver_D8" "COM_48" 0.238078496715426
"8791" "CyT49_Liver_D8" "COM_485" 1.35195210471296
"8792" "CyT49_Liver_D8" "COM_486" 0.757227418037557
"8793" "CyT49_Liver_D8" "COM_488" 0.326912711897527
"8794" "CyT49_Liver_D8" "COM_489" 0.995895434124518
"8795" "CyT49_Liver_D8" "COM_491" 1.19099301752214
"8796" "CyT49_Liver_D8" "COM_492" 0.929948381745451
"8797" "CyT49_Liver_D8" "COM_493" 0.60873988308016
"8798" "CyT49_Liver_D8" "COM_494" 1.4123029671943
"8799" "CyT49_Liver_D8" "COM_495" 0.851174163526099
"8800" "CyT49_Liver_D8" "COM_498" 0.824877562417304
"8801" "CyT49_Liver_D8" "COM_499" 0.447204707933705
"8802" "CyT49_Liver_D8" "COM_5" 0.980969602271129
"8803" "CyT49_Liver_D8" "COM_500" 1.12000963757584
"8804" "CyT49_Liver_D8" "COM_503" 1.85889022666292
"8805" "CyT49_Liver_D8" "COM_506" 0.498457693494923
"8806" "CyT49_Liver_D8" "COM_509" 0.768383051625978
"8807" "CyT49_Liver_D8" "COM_511" 0.168709413954771
"8808" "CyT49_Liver_D8" "COM_512" 0.167241353578187
"8809" "CyT49_Liver_D8" "COM_514" NA
"8810" "CyT49_Liver_D8" "COM_516" 1.46019543794524
"8811" "CyT49_Liver_D8" "COM_518" 0.485714389496908
"8812" "CyT49_Liver_D8" "COM_519" 0.405830184898909
"8813" "CyT49_Liver_D8" "COM_52" 1.33983328477996
"8814" "CyT49_Liver_D8" "COM_520" 0.897469850729074
"8815" "CyT49_Liver_D8" "COM_521" 0.744841608462915
"8816" "CyT49_Liver_D8" "COM_522" 0.0841340913508446
"8817" "CyT49_Liver_D8" "COM_523" 0.622247971546116
"8818" "CyT49_Liver_D8" "COM_526" 1.1597241948143
"8819" "CyT49_Liver_D8" "COM_528" 0.522620343043451
"8820" "CyT49_Liver_D8" "COM_529" 0.558025186369577
"8821" "CyT49_Liver_D8" "COM_530" 1.36951707029862
"8822" "CyT49_Liver_D8" "COM_532" 1.23999455471961
"8823" "CyT49_Liver_D8" "COM_534" 0.643553831824316
"8824" "CyT49_Liver_D8" "COM_535" 0.383905138229053
"8825" "CyT49_Liver_D8" "COM_536" 0.826853341992787
"8826" "CyT49_Liver_D8" "COM_537" 0.304122794447674
"8827" "CyT49_Liver_D8" "COM_539" 0.127227156239945
"8828" "CyT49_Liver_D8" "COM_54" 0.887330623833136
"8829" "CyT49_Liver_D8" "COM_542" 1.11148542369322
"8830" "CyT49_Liver_D8" "COM_543" 0.612440599717347
"8831" "CyT49_Liver_D8" "COM_544" 0.999864013476869
"8832" "CyT49_Liver_D8" "COM_545" NA
"8833" "CyT49_Liver_D8" "COM_546" NA
"8834" "CyT49_Liver_D8" "COM_548" 0.758864110581664
"8835" "CyT49_Liver_D8" "COM_549" 1.33667198407031
"8836" "CyT49_Liver_D8" "COM_55" 0.181726852872744
"8837" "CyT49_Liver_D8" "COM_550" 0.67374648346354
"8838" "CyT49_Liver_D8" "COM_551" 1.73729849504542
"8839" "CyT49_Liver_D8" "COM_552" 1.43109441863427
"8840" "CyT49_Liver_D8" "COM_553" 1.27454155858604
"8841" "CyT49_Liver_D8" "COM_554" 1.59813444175669
"8842" "CyT49_Liver_D8" "COM_555" 1.38586425129538
"8843" "CyT49_Liver_D8" "COM_556" 1.23637721554304
"8844" "CyT49_Liver_D8" "COM_557" 1.25889437529302
"8845" "CyT49_Liver_D8" "COM_558" 1.10903301885889
"8846" "CyT49_Liver_D8" "COM_559" 0.511057399112667
"8847" "CyT49_Liver_D8" "COM_56" 0.238703259398962
"8848" "CyT49_Liver_D8" "COM_562" 0.967221860985123
"8849" "CyT49_Liver_D8" "COM_563" 0.67428464795543
"8850" "CyT49_Liver_D8" "COM_564" 0.682446900088251
"8851" "CyT49_Liver_D8" "COM_565" 1.11499266772404
"8852" "CyT49_Liver_D8" "COM_566" 1.37662173323005
"8853" "CyT49_Liver_D8" "COM_567" 0.552584784405628
"8854" "CyT49_Liver_D8" "COM_568" 0.445126224999983
"8855" "CyT49_Liver_D8" "COM_57" 1.27207432346296
"8856" "CyT49_Liver_D8" "COM_574" 0.756721060944424
"8857" "CyT49_Liver_D8" "COM_576" 0.840317948938624
"8858" "CyT49_Liver_D8" "COM_577" 0.899359612506556
"8859" "CyT49_Liver_D8" "COM_58" 0.444352877290273
"8860" "CyT49_Liver_D8" "COM_580" NA
"8861" "CyT49_Liver_D8" "COM_581" 0.414707589483918
"8862" "CyT49_Liver_D8" "COM_582" 0.703795122975988
"8863" "CyT49_Liver_D8" "COM_583" 1.69495421950213
"8864" "CyT49_Liver_D8" "COM_584" 0.608647880884039
"8865" "CyT49_Liver_D8" "COM_588" 0.619356223361178
"8866" "CyT49_Liver_D8" "COM_59" 0.444352877290273
"8867" "CyT49_Liver_D8" "COM_590" 0.343243375725899
"8868" "CyT49_Liver_D8" "COM_591" 1.171417580593
"8869" "CyT49_Liver_D8" "COM_592" 1.77686466066015
"8870" "CyT49_Liver_D8" "COM_593" 0.921647191784237
"8871" "CyT49_Liver_D8" "COM_594" 0.825880762030821
"8872" "CyT49_Liver_D8" "COM_595" 1.24064261529405
"8873" "CyT49_Liver_D8" "COM_596" 0.621330970666985
"8874" "CyT49_Liver_D8" "COM_597" 0.561457228608999
"8875" "CyT49_Liver_D8" "COM_598" 0.97836798003162
"8876" "CyT49_Liver_D8" "COM_60" 0.185258868040812
"8877" "CyT49_Liver_D8" "COM_600" 1.49974955298177
"8878" "CyT49_Liver_D8" "COM_602" 1.30959107243511
"8879" "CyT49_Liver_D8" "COM_603" 0.977607856465449
"8880" "CyT49_Liver_D8" "COM_604" 1.27684559198252
"8881" "CyT49_Liver_D8" "COM_606" 0.283302039634695
"8882" "CyT49_Liver_D8" "COM_609" 0.00857885821305776
"8883" "CyT49_Liver_D8" "COM_61" 0.100975247880254
"8884" "CyT49_Liver_D8" "COM_610" 0.899787272715938
"8885" "CyT49_Liver_D8" "COM_611" 0.851375928229469
"8886" "CyT49_Liver_D8" "COM_612" 1.17557601193015
"8887" "CyT49_Liver_D8" "COM_615" 0.778662600475746
"8888" "CyT49_Liver_D8" "COM_616" 1.01073745584039
"8889" "CyT49_Liver_D8" "COM_618" 0.846288231756623
"8890" "CyT49_Liver_D8" "COM_62" 0.780566771565953
"8891" "CyT49_Liver_D8" "COM_621" 0.81563470256103
"8892" "CyT49_Liver_D8" "COM_622" 1.64725510098438
"8893" "CyT49_Liver_D8" "COM_624" 0.416777340706273
"8894" "CyT49_Liver_D8" "COM_627" 1.5322012604476
"8895" "CyT49_Liver_D8" "COM_628" 1.39468203336097
"8896" "CyT49_Liver_D8" "COM_63" 0.911240453312447
"8897" "CyT49_Liver_D8" "COM_630" 1.06521864093545
"8898" "CyT49_Liver_D8" "COM_631" 0.713369357015673
"8899" "CyT49_Liver_D8" "COM_632" 1.0063211956353
"8900" "CyT49_Liver_D8" "COM_633" 0.399045467368978
"8901" "CyT49_Liver_D8" "COM_634" 0.483479498708434
"8902" "CyT49_Liver_D8" "COM_635" 0.846247339435132
"8903" "CyT49_Liver_D8" "COM_636" 0.692769424919185
"8904" "CyT49_Liver_D8" "COM_637" 0.634515344715574
"8905" "CyT49_Liver_D8" "COM_638" 1.10575204221579
"8906" "CyT49_Liver_D8" "COM_644" 0.242701966346208
"8907" "CyT49_Liver_D8" "COM_645" 1.01946812097633
"8908" "CyT49_Liver_D8" "COM_65" NA
"8909" "CyT49_Liver_D8" "COM_650" 0.662072877209754
